Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,10,350,1000,6,False,0.0968838791401006,0.37040052100746185,4,4,[1.88487968 2.44677236] [-0.58751516  1.71494619] [2.08325924 0.54950298] [1.48181763 4.0920981 ],[5.11755453e-01 3.45496501e-02 3.43491188e-01 7.60295579e-04 1.09443413e-01 1.12401880e-10],[[1.16516454 0.17112735]  [0.17112735 1.26675325]] [[ 1.51122798 -0.18547832]  [-0.18547832  1.54826659]] [[1.18900105 0.29139224]  [0.29139224 1.21488947]] [[ 0.68579017 -0.0208394 ]  [-0.0208394   0.8938181 ]],4,"{0: 786, 1: 26, 2: 476, 3: 0, 4: 112, 5: 0}",1,0,0
1.6e-07,11,350,1000,6,True,0.08417358750486735,0.3238128328722352,5,5,[0.80243654 2.32419999] [2.84818279 3.32155845] [2.37734467 1.34594148] [2.30351668 2.97119459] [2.12842193 0.07078525],[2.11965960e-01 1.78181754e-01 1.87931773e-01 2.17122968e-01 2.04797544e-01 1.13381745e-10],[[ 0.94307567 -0.02800194]  [-0.02800194  1.91721822]] [[ 0.67986136 -0.13761166]  [-0.13761166  2.03693843]] [[ 0.85046079 -0.24495578]  [-0.24495578  0.37735415]] [[ 0.99922055 -0.30908372]  [-0.30908372  0.75112386]] [[ 0.8948099  -0.21972357]  [-0.21972357  0.84905125]],5,"{0: 268, 1: 140, 2: 340, 3: 380, 4: 272, 5: 0}",3,0,0
1.6e-07,12,350,1000,6,True,0.1127185387783096,0.509125029037819,4,3,[2.16238155 2.78057569] [1.9596193  0.68557454] [4.01605531 4.01986022] [-0.21787663  3.01765616],[5.91219659e-01 3.60175379e-01 6.60552123e-03 7.41073464e-04 4.12583670e-02 1.08690639e-10],[[ 0.98621749 -0.07066631]  [-0.07066631  1.67939345]] [[ 1.2380777  -0.01532953]  [-0.01532953  1.25295002]] [[1.7889638  1.36277079]  [1.36277079 2.54872998]] [[ 0.74205452 -0.10600185]  [-0.10600185  1.79703545]],4,"{0: 844, 1: 510, 2: 4, 3: 0, 4: 42, 5: 0}",1,0,0
1.6e-07,13,350,1000,6,True,0.1399233524436587,0.49376842644678365,4,4,[1.6257748 1.087971 ] [3.11458852 1.59539726] [1.77031557 3.12366731] [0.47138788 4.84702717],[3.44610710e-01 2.97895373e-01 3.43928816e-01 1.35651012e-02 1.08178143e-10 1.73085004e-17],[[1.06978112 0.12751255]  [0.12751255 0.92575926]] [[1.00783113 0.2156164 ]  [0.2156164  3.29281944]] [[1.41763789 0.12464524]  [0.12464524 0.81266427]] [[ 0.78225106 -0.65260083]  [-0.65260083  3.23432045]],4,"{0: 484, 1: 370, 2: 536, 3: 10, 4: 0, 5: 0}",1,0,1
1.6e-07,14,350,1000,6,True,0.14028251339851336,0.5214138306090256,5,5,[2.94508752 2.34707428] [0.57081454 2.82122177] [2.09613919 0.92727369] [2.23990939 3.78924838] [1.73364071 1.96525255],[9.57955143e-02 6.41864929e-02 4.70006841e-01 2.23736902e-01 1.46274250e-01 1.13247422e-10],[[ 0.79581428 -0.09058783]  [-0.09058783  0.20936487]] [[ 0.63037509 -0.1382139 ]  [-0.1382139   0.47934984]] [[ 1.69849482 -0.14530077]  [-0.14530077  1.36471973]] [[ 1.16124856 -0.14920278]  [-0.14920278  0.91423119]] [[ 0.12001435 -0.13705583]  [-0.13705583  2.18839032]],5,"{0: 160, 1: 86, 2: 680, 3: 324, 4: 150, 5: 0}",4,0,0
1.6e-07,15,350,1000,6,True,0.13559898577772306,0.6742598213804423,3,3,[2.35799157 3.02210828] [2.18155583 0.86147806] [0.51104586 2.258018  ],[4.72203612e-01 4.08871273e-01 7.62120059e-04 1.18162995e-01 1.12694596e-10 1.80311327e-17],[[1.01420663 0.09853409]  [0.09853409 1.41604509]] [[1.17991558 0.11268133]  [0.11268133 1.39776466]] [[0.41460501 0.05795848]  [0.05795848 2.38848587]],3,"{0: 696, 1: 562, 2: 0, 3: 142, 4: 0, 5: 0}",1,1,0
1.6e-07,16,350,1000,6,True,0.0,0.0,1,1,[1.98346003 1.93399292],[1.00000000e+00 1.14204130e-10 1.82726588e-17 2.92362506e-24 4.67779948e-31 7.48447808e-38],[[1.40734569 0.03774578]  [0.03774578 2.4050549 ]],1,"{0: 1400, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,17,350,1000,6,True,0.06414110005627573,0.20517019086181,5,5,[4.37756105 3.31926385] [1.52435777 1.45959172] [2.48947142 2.77151265] [2.55692324 0.58436839] [0.34171495 2.12499209],[0.00844926 0.23105602 0.41618183 0.000765   0.16664873 0.17689916],[[2.63756366 1.27420515]  [1.27420515 1.67721631]] [[0.23977143 0.03977032]  [0.03977032 1.69081095]] [[ 0.95207887 -0.27987537]  [-0.27987537  1.62673811]] [[0.49023181 0.10363774]  [0.10363774 1.30831443]] [[0.52900366 0.02928679]  [0.02928679 2.60934186]],5,"{0: 6, 1: 350, 2: 632, 3: 0, 4: 174, 5: 238}",4,1,2
1.6e-07,18,350,1000,6,True,0.0005622975181484878,0.008176893515788873,2,2,[1.35039929 3.32034771] [2.06469783 1.7367834 ],[1.10818996e-01 8.89181004e-01 1.14112526e-10 1.82580020e-17 2.92127993e-24 4.67404721e-31],[[0.43899671 0.0946747 ]  [0.0946747  1.5487917 ]] [[1.58032199 0.11621847]  [0.11621847 2.48728465]],2,"{0: 34, 1: 1366, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,19,350,1000,6,True,0.10114273946695915,0.3099886695298014,2,2,[1.94809313 0.60033317] [1.8592489  2.61589691],[2.87228940e-01 7.12771060e-01 1.14089877e-10 1.82543782e-17 2.92070013e-24 4.67311952e-31],[[1.54642041 0.10105104]  [0.10105104 1.01373418]] [[1.49661596 0.10853411]  [0.10853411 1.70326484]],2,"{0: 380, 1: 1020, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,0,350,1000,6,False,0.014291760876031142,0.032860924666276256,4,4,[-0.02642117  1.2570728 ] [1.34828803 1.96210507] [3.06471041 1.5742473 ] [2.88233597 3.44916362],[7.67711913e-04 4.99508815e-02 5.64243721e-01 2.47190882e-01 1.37745616e-01 1.01187337e-04],[[ 1.88429666 -0.42135526]  [-0.42135526  1.73724811]] [[ 0.58047966 -0.1441578 ]  [-0.1441578   2.72419238]] [[ 0.51678236 -0.08909214]  [-0.08909214  1.45458615]] [[ 0.83723318 -0.00135941]  [-0.00135941  0.929935  ]],4,"{0: 0, 1: 32, 2: 886, 3: 328, 4: 154, 5: 0}",3,0,3
0.16666666666666666,1,350,1000,6,True,0.17175174897375964,0.7150338220139344,2,2,[1.92815284 3.09838437] [1.83937089 1.15682083],[4.33444079e-01 5.66437068e-01 1.01918700e-04 1.45577304e-05 2.07967504e-06 2.97096434e-07],[[ 1.2510162  -0.18491022]  [-0.18491022  1.36991821]] [[ 1.49546871 -0.12416891]  [-0.12416891  1.58399466]],2,"{0: 586, 1: 814, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,2,350,1000,6,False,0.0018232116869575737,-0.004373494585520513,2,2,[2.0835239  2.09454646] [1.33292314 0.21563632],[8.93963301e-01 7.61714140e-04 1.05157865e-01 1.00684414e-04 1.43814849e-05 2.05449713e-06],[[ 1.46536716 -0.0703403 ]  [-0.0703403   2.31191804]] [[0.94481713 0.23502652]  [0.23502652 0.8937307 ]],2,"{0: 1344, 1: 0, 2: 56, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,3,350,1000,6,True,0.0017725549141418475,-0.0023137820531860093,2,2,[1.73493641 1.99542289] [2.92672966 2.62272401],[7.59452885e-01 2.40428465e-01 1.01744183e-04 1.45328266e-05 2.07611736e-06 2.96588195e-07],[[1.32806998 0.04878012]  [0.04878012 2.42308275]] [[ 0.91921867 -0.50128473]  [-0.50128473  2.3049259 ]],2,"{0: 1172, 1: 228, 2: 0, 3: 0, 4: 0, 5: 0}",1,0,1
0.16666666666666666,4,350,1000,6,True,0.01259013335469596,0.027087631180635494,4,4,[1.41314484 1.80820128] [-0.41487662  1.45080362] [1.69823924 3.62444405] [3.1784796  1.72975636],[4.41218569e-01 7.66907096e-04 5.49051144e-02 1.38733350e-01 3.64274614e-01 1.01445727e-04],[[ 0.48789041 -0.0555624 ]  [-0.0555624   1.77169323]] [[ 0.81835074 -0.17221553]  [-0.17221553  2.77366515]] [[ 1.06035649 -0.23332634]  [-0.23332634  0.87711072]] [[0.75300885 0.11680061]  [0.11680061 2.43857072]],4,"{0: 688, 1: 0, 2: 56, 3: 138, 4: 518, 5: 0}",3,0,3
0.16666666666666666,5,350,1000,6,True,0.10136449439603613,0.26860510101368285,6,6,[2.48513819 0.21617789] [2.15297059 2.74186876] [1.36377926 1.93555636] [1.65296371 3.60779812] [2.93066987 1.6859116 ] [1.72919196 0.83816367],[0.19338179 0.15759832 0.24338332 0.20385783 0.12804882 0.07372993],[[1.15401096 0.03300256]  [0.03300256 0.6452411 ]] [[0.81202339 0.4220634 ]  [0.4220634  0.79581226]] [[1.16343174 0.35306928]  [0.35306928 2.200951  ]] [[1.525294   0.09117999]  [0.09117999 1.25129341]] [[0.92563006 0.27618609]  [0.27618609 0.30039908]] [[ 0.28043393 -0.3069392 ]  [-0.3069392   2.34144199]],6,"{0: 312, 1: 262, 2: 282, 3: 294, 4: 236, 5: 14}",4,0,3
0.16666666666666666,6,350,1000,6,True,0.008232976752303608,0.029972258664775063,2,2,[2.01127837 1.68431801] [1.88070848 3.70711419],[8.56550465e-01 7.64320681e-04 1.42567682e-01 1.01038353e-04 1.44320005e-05 2.06171363e-06],[[1.50403026 0.10673886]  [0.10673886 2.16262844]] [[1.08831881 0.10679571]  [0.10679571 0.73438901]],2,"{0: 1290, 1: 0, 2: 110, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,7,350,1000,6,True,0.07892970358120005,0.2153627932568126,6,6,[1.45311777 1.04466712] [2.99805133 2.70447383] [1.47805728 3.12043008] [3.03817858 0.90152109] [1.95968187 1.68020051] [0.61929001 0.40679186],[0.20748551 0.12582848 0.23999576 0.15789152 0.19078296 0.07801577],[[ 0.73062644 -0.62022743]  [-0.62022743  1.94696475]] [[ 0.59448224 -0.01582554]  [-0.01582554  0.50509429]] [[1.38268886 0.6590184 ]  [0.6590184  1.5089185 ]] [[ 0.51396677 -0.10603899]  [-0.10603899  0.78869464]] [[ 0.10293859 -0.00496784]  [-0.00496784  1.9797916 ]] [[0.37858991 0.1199845 ]  [0.1199845  0.99116494]],6,"{0: 226, 1: 168, 2: 354, 3: 210, 4: 358, 5: 84}",5,0,4
0.16666666666666666,8,350,1000,6,True,0.12904023436907403,0.5539117175994334,3,3,[2.05223114 2.45098426] [2.19677019 0.94443607] [1.46153736 3.68808796],[1.87836029e-01 5.04152667e-01 3.07892977e-01 1.01721411e-04 1.45295645e-05 2.07565133e-06],[[1.76251116 0.64718756]  [0.64718756 0.47234511]] [[1.52339911 0.22673196]  [0.22673196 1.27789843]] [[1.15068118 0.27217564]  [0.27217564 1.02301523]],3,"{0: 324, 1: 666, 2: 410, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,9,350,1000,6,True,0.02165453539130068,0.039069901794811256,4,4,[3.13404318 0.42685393] [2.80585284 2.53219324] [1.37939534 1.91716514] [0.30178794 2.18737974],[1.06946728e-01 7.67009931e-04 3.94646819e-01 3.64265987e-01 1.33272257e-01 1.01198629e-04],[[ 0.45920815 -0.23653224]  [-0.23653224  1.1800181 ]] [[ 0.62642732 -0.12766727]  [-0.12766727  2.1179597 ]] [[ 0.30577756 -0.24553569]  [-0.24553569  2.4041882 ]] [[0.68286704 0.18643968]  [0.18643968 2.86170607]],4,"{0: 114, 1: 0, 2: 536, 3: 618, 4: 132, 5: 0}",3,0,1
0.16666666666666666,10,350,1000,6,False,0.09676121742136833,0.3694025790306267,4,4,[1.88476428 2.44651272] [-0.58746435  1.71546459] [2.08364056 0.55014201] [1.48202786 4.09138122],[5.10965234e-01 3.45505679e-02 3.43803883e-01 7.60246927e-04 1.09819626e-01 1.00442950e-04],[[1.16520938 0.17206288]  [0.17206288 1.26465112]] [[ 1.51120703 -0.18514808]  [-0.18514808  1.54840195]] [[1.18890631 0.29158811]  [0.29158811 1.21512424]] [[ 0.68630934 -0.02052347]  [-0.02052347  0.89362643]],4,"{0: 784, 1: 26, 2: 476, 3: 0, 4: 114, 5: 0}",1,0,0
0.16666666666666666,11,350,1000,6,True,0.08417358750486735,0.3238128328722352,5,5,[0.80231388 2.32416093] [2.84811718 3.32171563] [2.37734875 1.34595317] [2.30352168 2.97118022] [2.12842789 0.07084025],[2.11911773e-01 1.78141795e-01 1.87914285e-01 2.17139499e-01 2.04791335e-01 1.01313513e-04],[[ 0.94300368 -0.02800997]  [-0.02800997  1.91723634]] [[ 0.67985627 -0.13755719]  [-0.13755719  2.03683947]] [[ 0.85048798 -0.24496036]  [-0.24496036  0.37735152]] [[ 0.99930242 -0.30908765]  [-0.30908765  0.75116212]] [[ 0.89481241 -0.21972257]  [-0.21972257  0.84908609]],5,"{0: 268, 1: 140, 2: 340, 3: 380, 4: 272, 5: 0}",3,0,0
0.16666666666666666,12,350,1000,6,True,0.1127185387783096,0.509125029037819,4,3,[2.1624383  2.78068594] [1.95996076 0.6856657 ] [4.01619573 4.018943  ] [-0.21671957  3.01755114],[5.91007592e-01 3.60194545e-01 6.61231863e-03 7.41113291e-04 4.13472920e-02 9.71391575e-05],[[ 0.98579256 -0.07040792]  [-0.07040792  1.67913603]] [[ 1.23807688 -0.01508499]  [-0.01508499  1.25298273]] [[1.78854278 1.36189314]  [1.36189314 2.54856417]] [[ 0.74241033 -0.10562168]  [-0.10562168  1.79801006]],4,"{0: 844, 1: 510, 2: 4, 3: 0, 4: 42, 5: 0}",1,0,0
0.16666666666666666,13,350,1000,6,True,0.1399233524436587,0.49376842644678365,4,4,[1.62574619 1.08771136] [3.1143568  1.59537655] [1.77024407 3.12344674] [0.47172481 4.84297414],[3.44419312e-01 2.97955606e-01 3.43906231e-01 1.36083235e-02 9.67131296e-05 1.38143022e-05],[[1.06977686 0.12763838]  [0.12763838 0.92529679]] [[1.00798972 0.21565589]  [0.21565589 3.29259764]] [[1.41743216 0.12486586]  [0.12486586 0.81263264]] [[ 0.78208883 -0.65237125]  [-0.65237125  3.23630353]],4,"{0: 484, 1: 370, 2: 536, 3: 10, 4: 0, 5: 0}",1,0,1
0.16666666666666666,14,350,1000,6,True,0.14028251339851336,0.5214138306090256,5,5,[2.94518101 2.34705257] [0.57095592 2.82115656] [2.09613334 0.92726615] [2.23984159 3.78923837] [1.73365432 1.96517125],[9.57799764e-02 6.41794795e-02 4.69954266e-01 2.23726153e-01 1.46258932e-01 1.01192712e-04],[[ 0.79572309 -0.09055641]  [-0.09055641  0.20935868]] [[ 0.63049382 -0.13823696]  [-0.13823696  0.47919679]] [[ 1.6985186  -0.14530888]  [-0.14530888  1.36469754]] [[ 1.16130242 -0.14918743]  [-0.14918743  0.91422629]] [[ 0.12001634 -0.13703969]  [-0.13703969  2.18837325]],5,"{0: 160, 1: 86, 2: 680, 3: 324, 4: 150, 5: 0}",4,0,0
0.16666666666666666,15,350,1000,6,True,0.13559898577772306,0.6742598213804423,3,3,[2.35808532 3.02209863] [2.18162319 0.86145684] [0.5111818  2.25803656],[4.72121387e-01 4.08801019e-01 7.62038777e-04 1.18200473e-01 1.00698840e-04 1.43835212e-05],[[1.01408557 0.09854748]  [0.09854748 1.41604211]] [[1.17987666 0.11269956]  [0.11269956 1.39775395]] [[0.41466617 0.05797019]  [0.05797019 2.38848516]],3,"{0: 696, 1: 562, 2: 0, 3: 142, 4: 0, 5: 0}",1,1,0
0.16666666666666666,16,350,1000,6,True,0.0,0.0,1,1,[1.98346003 1.93399292],[9.99880956e-01 1.02045804e-04 1.45759148e-05 2.08227281e-06 2.97467544e-07 4.24953634e-08],[[1.40734576 0.03774578]  [0.03774578 2.40505501]],1,"{0: 1400, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,17,350,1000,6,True,0.06414110005627573,0.20517019086181,5,5,[4.3775552  3.31925084] [1.52437208 1.45978706] [2.48957057 2.77152766] [2.55682602 0.58440376] [0.34181178 2.1250472 ],[0.00844956 0.23104285 0.41613572 0.000765   0.16667892 0.17692795],[[2.63752576 1.27418153]  [1.27418153 1.67720212]] [[0.23974806 0.03981354]  [0.03981354 1.69090058]] [[ 0.95200495 -0.27987423]  [-0.27987423  1.62671768]] [[0.49028597 0.10362735]  [0.10362735 1.30831652]] [[0.52904353 0.02928962]  [0.02928962 2.60930594]],5,"{0: 6, 1: 350, 2: 632, 3: 0, 4: 174, 5: 238}",4,1,2
0.16666666666666666,18,350,1000,6,True,0.0005622975181484878,0.008176893515788873,2,2,[1.35038297 3.32030965] [2.06467249 1.73684884],[1.10771704e-01 8.89109390e-01 1.01963739e-04 1.45641983e-05 2.08059903e-06 2.97228432e-07],[[0.43889004 0.09464551]  [0.09464551 1.5489543 ]] [[1.58030836 0.11617781]  [0.11617781 2.48733952]],2,"{0: 34, 1: 1366, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,19,350,1000,6,True,0.10114273946695915,0.3099886695298014,2,2,[1.94810438 0.60019054] [1.85925312 2.61575603],[2.87124575e-01 7.12756542e-01 1.01943761e-04 1.45613390e-05 2.08019056e-06 2.97170079e-07],[[1.54641802 0.10105018]  [0.10105018 1.01364312]] [[1.49662189 0.10853034]  [0.10853034 1.703402  ]],2,"{0: 380, 1: 1020, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,0,350,1000,6,False,0.014291760876031142,0.032860924666276256,4,4,[-0.02609409  1.25690907] [1.34815893 1.9620972 ] [3.06459774 1.57083099] [2.88302875 3.44698341],[7.67516819e-04 4.99545392e-02 5.63999986e-01 2.46560035e-01 1.38351604e-01 3.66319663e-04],[[ 1.88442368 -0.4214984 ]  [-0.4214984   1.73726247]] [[ 0.58038397 -0.14426812]  [-0.14426812  2.72451492]] [[ 0.51681705 -0.08926056]  [-0.08926056  1.45086718]] [[ 0.8358061  -0.0016359 ]  [-0.0016359   0.93064613]],4,"{0: 0, 1: 32, 2: 886, 3: 328, 4: 154, 5: 0}",3,0,3
1,1,350,1000,6,True,0.17175174897375964,0.7150338220139344,2,2,[1.92790758 3.09935025] [1.83962627 1.15756305],[4.32762711e-01 5.66544194e-01 3.71515670e-04 1.84057714e-04 9.17239623e-05 4.57980751e-05],[[ 1.25088564 -0.18472176]  [-0.18472176  1.36919016]] [[ 1.49545405 -0.12393272]  [-0.12393272  1.58445239]],2,"{0: 586, 1: 814, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,2,350,1000,6,False,0.0022973451117404235,-0.0040825889689345245,2,2,[2.07469095 2.12528023] [1.49398741 0.24016606],[8.77536817e-01 7.62179688e-04 1.21061543e-01 3.67086102e-04 1.81811298e-04 9.05630108e-05],[[ 1.47369442 -0.06009106]  [-0.06009106  2.28596286]] [[1.09408482 0.25696596]  [0.25696596 0.88982376]],2,"{0: 1338, 1: 0, 2: 62, 3: 0, 4: 0, 5: 0}",0,0,0
1,3,350,1000,6,True,0.0017725549141418475,-0.0023137820531860093,2,2,[1.73449781 1.99512144] [2.92625713 2.62269732],[7.58641494e-01 2.40666900e-01 3.70692289e-04 1.83672593e-04 9.15358196e-05 4.57049049e-05],[[1.32789379 0.04868343]  [0.04868343 2.42304449]] [[ 0.91940884 -0.50095684]  [-0.50095684  2.30477808]],2,"{0: 1172, 1: 228, 2: 0, 3: 0, 4: 0, 5: 0}",1,0,1
1,4,350,1000,6,True,0.01259013335469596,0.027087631180635494,4,4,[1.41304929 1.80800438] [-0.41495553  1.45148638] [1.69797058 3.62448677] [3.17840643 1.73002184],[4.41031370e-01 7.66714197e-04 5.49029940e-02 1.38673013e-01 3.64258583e-01 3.67326103e-04],[[ 0.48786794 -0.05566589]  [-0.05566589  1.77155093]] [[ 0.81823482 -0.17223144]  [-0.17223144  2.77503122]] [[ 1.05902895 -0.23307958]  [-0.23307958  0.8769955 ]] [[0.75305515 0.1167183 ]  [0.1167183  2.43865774]],4,"{0: 688, 1: 0, 2: 56, 3: 138, 4: 518, 5: 0}",3,0,3
1,5,350,1000,6,True,0.10102728764100052,0.26835184600035955,6,6,[2.48645941 0.21557528] [2.15536094 2.74366813] [1.36350153 1.93517693] [1.65141317 3.60781854] [2.9311989  1.68594802] [1.72729288 0.84578568],[0.19307102 0.15739675 0.24318052 0.20375091 0.12810572 0.07449508],[[1.15364224 0.03318751]  [0.03318751 0.6445732 ]] [[0.81206575 0.42196563]  [0.42196563 0.79570296]] [[1.16332035 0.35497606]  [0.35497606 2.19928381]] [[1.52515616 0.0918712 ]  [0.0918712  1.25206276]] [[0.92496565 0.27602977]  [0.27602977 0.30042033]] [[ 0.2811111  -0.30811085]  [-0.30811085  2.34587586]],6,"{0: 312, 1: 264, 2: 282, 3: 292, 4: 236, 5: 14}",4,0,3
1,6,350,1000,6,True,0.008232976752303608,0.029972258664775063,2,2,[2.01123861 1.68371763] [1.88119713 3.70678945],[8.55819669e-01 7.63961958e-04 1.42775373e-01 3.68000868e-04 1.82230121e-04 9.07653708e-05],[[1.50404635 0.10665046]  [0.10665046 2.1619592 ]] [[1.08924121 0.10680624]  [0.10680624 0.73477014]],2,"{0: 1290, 1: 0, 2: 110, 3: 0, 4: 0, 5: 0}",0,0,0
