Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,0,500,3000,6,True,0.0470357404151887,0.15106235336952425,4,4,[1.22532204 1.9263001 ] [2.66006442 0.78810764] [2.67846318 2.84313483] [-0.48029896  1.46892368],[0.43888991 0.18892488 0.0005364  0.3260908  0.00052928 0.04502873],[[ 0.49043884 -0.17563409]  [-0.17563409  2.62815194]] [[ 0.83965969 -0.03974087]  [-0.03974087  0.96605199]] [[ 0.79548157 -0.04815656]  [-0.04815656  1.42669682]] [[ 1.09744323 -0.23285596]  [-0.23285596  1.63284683]],4,"{0: 1024, 1: 318, 2: 0, 3: 596, 4: 0, 5: 62}",3,0,3
1.6e-07,1,500,3000,6,True,0.04787965616505121,0.1668741769580584,4,4,[1.59018557 1.49475813] [1.70625591 0.78869743] [2.3453801  2.80923182] [2.60004442 3.77536345],[5.37641336e-04 5.96207592e-01 5.24825922e-02 2.81777787e-01 5.31586518e-04 6.84628012e-02],[[ 1.02376816 -0.33846059]  [-0.33846059  2.03705258]] [[4.25215085 0.94360576]  [0.94360576 1.46250238]] [[ 1.33353723 -0.75299786]  [-0.75299786  1.86597092]] [[ 0.63174368 -0.07881123]  [-0.07881123  0.77089018]],4,"{0: 0, 1: 1346, 2: 18, 3: 576, 4: 0, 5: 60}",0,0,0
1.6e-07,2,500,3000,6,True,0.1361116273788266,0.6205080416325862,3,3,[1.61191067 2.91017845] [3.59080131 3.21080558] [2.1593351  1.03264454],[4.25494128e-01 5.20179024e-02 5.22487969e-01 7.98142410e-11 1.27702769e-17 2.04324400e-24],[[1.01806238 0.11424634]  [0.11424634 1.77033287]] [[0.46822674 0.23447494]  [0.23447494 0.67693544]] [[1.72647232 0.19892879]  [0.19892879 1.53198966]],3,"{0: 808, 1: 88, 2: 1104, 3: 0, 4: 0, 5: 0}",1,0,0
1.6e-07,3,500,3000,6,True,0.04602883323240591,0.141764372107785,5,5,[0.86948729 1.82532683] [3.11003462 2.54013771] [2.10751176 0.74806711] [1.07115579 2.63523557] [2.10491959 2.91231657],[0.24628115 0.33661406 0.19626855 0.10709573 0.00053292 0.11320759],[[ 1.06758313 -0.04501464]  [-0.04501464  2.98067118]] [[ 0.72774965 -0.32546266]  [-0.32546266  2.06356479]] [[0.71866916 0.03698614]  [0.03698614 1.13223207]] [[ 0.18332922 -0.06457553]  [-0.06457553  1.60478685]] [[0.07149667 0.01435787]  [0.01435787 1.45132871]],5,"{0: 376, 1: 636, 2: 410, 3: 246, 4: 0, 5: 332}",4,0,1
1.6e-07,4,500,3000,6,True,0.07966199537629702,0.26045872184311913,4,4,[3.16306445 1.74701514] [1.45617745 1.25938739] [0.28537237 1.59644214] [1.52646267 3.26086867],[3.53344753e-01 2.71773275e-01 1.00432169e-01 2.74449803e-01 7.96472485e-11 1.27435579e-17],[[0.69793847 0.2507513 ]  [0.2507513  2.75336377]] [[ 0.522963   -0.0197339 ]  [-0.0197339   1.14437309]] [[ 1.21634447 -0.14479091]  [-0.14479091  2.4470499 ]] [[ 0.79822758 -0.09211806]  [-0.09211806  1.04818879]],4,"{0: 730, 1: 584, 2: 118, 3: 568, 4: 0, 5: 0}",3,0,3
1.6e-07,5,500,3000,6,True,0.0,0.0,1,1,[2.00010647 2.004459  ],[1.00000000e+00 7.99600127e-11 1.27936007e-17 2.04697587e-24 3.27516096e-31 5.24025677e-38],[[ 1.43739096 -0.0450112 ]  [-0.0450112   2.52375954]],1,"{0: 2000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,6,500,3000,6,True,0.032198275502553934,0.08033199606376126,4,4,[1.60134478 1.82023216] [2.75423135 1.24239756] [3.95554447 1.25868647] [1.837595   3.80296243],[5.96957335e-01 5.36934919e-04 1.98324424e-01 5.16827609e-02 1.52498546e-01 7.93091811e-11],[[1.15339226 0.28663544]  [0.28663544 1.9651414 ]] [[0.33894567 0.25509038]  [0.25509038 2.15927501]] [[0.95820109 0.34408017]  [0.34408017 2.39707445]] [[1.42344341 0.15526614]  [0.15526614 0.73316877]],4,"{0: 1248, 1: 0, 2: 384, 3: 68, 4: 300, 5: 0}",3,0,3
1.6e-07,7,500,3000,6,True,0.08261840726630232,0.23853069877267544,4,4,[1.49818233 0.67531543] [2.81731531 2.23898319] [1.91701563 2.26297369] [0.79394418 2.85168985],[3.12990918e-01 3.91527158e-01 1.59856374e-01 5.34244477e-04 1.35091306e-01 7.91837805e-11],[[ 1.23907328 -0.16358244]  [-0.16358244  1.19180133]] [[ 0.7577674  -0.0694925 ]  [-0.0694925   2.16138337]] [[ 9.96774864e-02 -9.90391303e-04]  [-9.90391303e-04  2.02161131e+00]] [[ 0.56819244 -0.04092422]  [-0.04092422  0.96109589]],4,"{0: 646, 1: 722, 2: 370, 3: 0, 4: 262, 5: 0}",3,0,0
1.6e-07,8,500,3000,6,True,0.09495998428241072,0.2918057050516531,6,6,[2.18471066 0.16848468] [2.63824886 1.09854239] [1.06905773 1.11356741] [2.65300462 2.67640012] [1.62741005 3.7097042 ] [3.72245933 1.79879482],[0.08373959 0.12430111 0.30894884 0.14799442 0.25838835 0.0766277 ],[[ 0.22518813 -0.08703714]  [-0.08703714  1.01222821]] [[ 0.63495417 -0.41394564]  [-0.41394564  0.51552303]] [[ 1.03375419 -0.25535748]  [-0.25535748  1.78103585]] [[1.09837555 0.29262621]  [0.29262621 0.38629412]] [[0.92775237 0.18765977]  [0.18765977 1.05488102]] [[ 0.9738403  -0.36110665]  [-0.36110665  0.80098732]],6,"{0: 144, 1: 308, 2: 598, 3: 354, 4: 498, 5: 98}",5,0,4
1.6e-07,9,500,3000,6,True,0.09348475259525424,0.319174609367161,5,5,[2.60591306 0.28495153] [0.34454341 2.05296443] [2.32438639 3.0836639 ] [1.29433021 1.72307993] [2.8220099  1.54906886],[1.89352937e-01 9.65435647e-02 3.91727916e-01 2.16485848e-01 1.05889734e-01 7.93579941e-11],[[ 0.99033651 -0.23436164]  [-0.23436164  0.97097577]] [[0.93768576 0.25796974]  [0.25796974 2.97110318]] [[1.11740688 0.01535712]  [0.01535712 1.39268401]] [[ 0.24249869 -0.18189445]  [-0.18189445  2.31197   ]] [[0.80195241 0.01950954]  [0.01950954 0.31294159]],5,"{0: 332, 1: 146, 2: 762, 3: 558, 4: 202, 5: 0}",3,0,1
1.6e-07,10,500,3000,6,True,0.1363040162029719,0.6351216868300571,5,5,[-0.23780688  1.12894695] [2.57115471 2.59530497] [1.97279631 0.62909254] [1.52214451 1.69879132] [1.59056278 3.42636019],[2.22344889e-02 2.06554610e-01 3.96476085e-01 9.36386273e-02 2.81096188e-01 7.96199837e-11],[[1.62103661 0.15753038]  [0.15753038 0.83604658]] [[1.07683834 0.09347329]  [0.09347329 0.93226667]] [[1.06497937 0.15597829]  [0.15597829 1.27370076]] [[ 2.37332698 -0.8610064 ]  [-0.8610064   0.585524  ]] [[ 0.98769622 -0.00402565]  [-0.00402565  1.28250754]],5,"{0: 20, 1: 344, 2: 948, 3: 98, 4: 590, 5: 0}",4,0,2
1.6e-07,11,500,3000,6,True,0.052433039449152945,0.13086002376297678,4,4,[2.5866182  1.08955683] [1.00251635 1.91530533] [2.46220353 2.61415353] [ 2.43516347 -0.0372593 ],[5.94597790e-02 5.37580341e-04 2.78255810e-01 5.30586718e-01 1.31160113e-01 7.95124787e-11],[[ 0.16821691 -0.01268179]  [-0.01268179  0.28889022]] [[ 0.86855168 -0.13271961]  [-0.13271961  2.21598888]] [[ 1.10961657 -0.08557958]  [-0.08557958  1.92831062]] [[1.202345   0.06601065]  [0.06601065 0.85267232]],4,"{0: 94, 1: 0, 2: 538, 3: 1110, 4: 258, 5: 0}",2,0,2
1.6e-07,12,500,3000,6,True,0.1350183365628335,0.5139870103352414,3,3,[1.82595683 2.96167652] [2.27325863 2.41139726] [1.88046538 0.64704675],[3.96459919e-01 2.82771188e-01 3.20768893e-01 7.97696795e-11 1.27631470e-17 2.04210323e-24],[[ 1.69618534 -0.01170027]  [-0.01170027  1.77574959]] [[ 0.52749514 -0.08686999]  [-0.08686999  2.028458  ]] [[ 1.25659451 -0.04333857]  [-0.04333857  1.2622721 ]],3,"{0: 826, 1: 422, 2: 752, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,13,500,3000,6,True,0.0044811445151316616,0.03140545021684816,2,2,[1.88268377 1.76367068] [3.12257166 3.24977238],[8.57958201e-01 5.35583248e-04 1.41506216e-01 7.94002405e-11 1.27040368e-17 2.03264559e-24],[[ 1.39890529 -0.27830036]  [-0.27830036  2.43099251]] [[0.95110383 0.08583239]  [0.08583239 1.35100919]],2,"{0: 1836, 1: 0, 2: 164, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,14,500,3000,6,True,0.11812416909479223,0.33897823711156966,6,6,[2.08877126 3.71472649] [1.76033611 1.75377018] [2.63195386 0.92347812] [2.84077591 2.45755308] [0.61560646 2.69503723] [1.17420231 0.56210363],[0.24692444 0.12670326 0.21902985 0.14584701 0.05822039 0.20327505],[[ 1.20366376 -0.12318482]  [-0.12318482  0.91140723]] [[ 0.14004344 -0.19954422]  [-0.19954422  2.51210502]] [[ 1.13488233 -0.32626756]  [-0.32626756  0.56796441]] [[ 0.84623025 -0.11884271]  [-0.11884271  0.22108985]] [[ 0.8424565  -0.17757379]  [-0.17757379  0.2816201 ]] [[ 1.28242718 -0.45568257]  [-0.45568257  1.37303682]],6,"{0: 500, 1: 184, 2: 474, 3: 324, 4: 124, 5: 394}",5,0,4
1.6e-07,15,500,3000,6,True,0.005712728802917898,0.014021991793578216,5,4,[2.26496409 1.84585891] [1.05477939 3.47462435] [1.87905137 0.54665428] [2.82702999 3.74319166] [0.32066169 1.02170923],[6.90328335e-01 8.18810504e-02 5.35455813e-04 5.86192084e-02 8.77385463e-02 8.08974043e-02],[[ 1.07083482 -0.08879743]  [-0.08879743  2.07085178]] [[ 0.71985887 -0.0273093 ]  [-0.0273093   1.12579896]] [[0.23606552 0.10609502]  [0.10609502 1.35369106]] [[0.73375431 0.12715793]  [0.12715793 0.82604091]] [[0.24156459 0.04438611]  [0.04438611 1.50604542]],5,"{0: 1652, 1: 94, 2: 0, 3: 2, 4: 88, 5: 164}",3,1,2
1.6e-07,16,500,3000,6,True,0.0,0.0,1,1,[2.00782131 2.11089282],[9.03212316e-01 5.34658944e-04 9.62530249e-02 7.91404784e-11 1.26624749e-17 2.02599568e-24],[[1.40819492 0.09185827]  [0.09185827 2.2076442 ]],2,"{0: 2000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,17,500,3000,6,True,0.1402281255509225,0.5127823795329187,3,3,[2.07028995 3.46705505] [1.3855396 2.831236 ] [1.99321493 1.14621425],[3.29598181e-01 9.45952580e-02 5.75806561e-01 7.98312139e-11 1.27729925e-17 2.04367851e-24],[[ 1.83160648 -0.24755651]  [-0.24755651  1.31167229]] [[1.0036431  0.28155105]  [0.28155105 0.38287591]] [[1.36217648 0.0687306 ]  [0.0687306  1.43272032]],3,"{0: 690, 1: 98, 2: 1212, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,18,500,3000,6,True,0.09588560106457632,0.43115887112352347,4,4,[2.60286801 1.4604335 ] [2.31542522 2.87481118] [1.18644533 0.91140886] [1.48327873 3.40119726],[2.60339237e-01 3.45779632e-01 3.00238718e-01 9.36424124e-02 7.93820112e-11 1.27011199e-17],[[ 0.85747132 -0.44277473]  [-0.44277473  1.86980827]] [[1.82462394 0.07692326]  [0.07692326 1.77920801]] [[ 0.91133861 -0.2859509 ]  [-0.2859509   1.69806612]] [[ 0.42261511 -0.10649184]  [-0.10649184  1.42141666]],4,"{0: 472, 1: 770, 2: 688, 3: 70, 4: 0, 5: 0}",2,0,1
1.6e-07,19,500,3000,6,True,0.08916734595968083,0.2645362336839359,4,4,[1.95628752 2.13030204] [2.11233994 2.9116366 ] [2.09655171 0.62813104] [0.35319869 0.8588008 ],[4.25573574e-01 3.13408614e-01 1.84085248e-01 5.32491400e-04 7.64000726e-02 7.87146020e-11],[[ 1.86183737 -0.38194566]  [-0.38194566  2.13442333]] [[1.06807106 0.07783898]  [0.07783898 1.51618558]] [[ 0.61028879 -0.04926924]  [-0.04926924  0.95475448]] [[ 0.24550173 -0.01152435]  [-0.01152435  1.56618182]],4,"{0: 856, 1: 586, 2: 396, 3: 0, 4: 162, 5: 0}",1,0,1
0.16666666666666666,0,500,3000,6,True,0.0470357404151887,0.15106235336952425,4,4,[1.22514732 1.92647801] [2.6594416  0.78774161] [2.67818519 2.84277915] [-0.47955312  1.4688546 ],[0.43864435 0.18895776 0.0005364  0.32626888 0.0005293  0.0450633 ],[[ 0.49027435 -0.17567895]  [-0.17567895  2.62830984]] [[ 0.84015655 -0.03966493]  [-0.03966493  0.96594451]] [[ 0.79562971 -0.04814564]  [-0.04814564  1.4269963 ]] [[ 1.09792127 -0.23295777]  [-0.23295777  1.63302375]],4,"{0: 1024, 1: 318, 2: 0, 3: 596, 4: 0, 5: 62}",3,0,3
0.16666666666666666,1,500,3000,6,True,0.0476883507765825,0.1662697316067098,4,4,[1.58959632 1.49550335] [1.70425006 0.79199961] [2.34592024 2.80337407] [2.60093656 3.77537268],[5.37641303e-04 5.96303422e-01 5.23950983e-02 2.80755744e-01 5.31651752e-04 6.94764429e-02],[[ 1.02277376 -0.33821826]  [-0.33821826  2.03839705]] [[4.25437558 0.94835128]  [0.94835128 1.46349232]] [[ 1.33536442 -0.7574759 ]  [-0.7574759   1.87062124]] [[ 0.63420625 -0.08203876]  [-0.08203876  0.7707902 ]],4,"{0: 0, 1: 1346, 2: 18, 3: 574, 4: 0, 5: 62}",0,0,0
0.16666666666666666,2,500,3000,6,True,0.13502000384665025,0.6173824429043946,3,3,[1.61186672 2.91065142] [3.59083416 3.21098275] [2.15919044 1.03300538],[4.25259397e-01 5.20021445e-02 5.22655496e-01 7.13203253e-05 1.01871668e-05 1.45530902e-06],[[1.01793488 0.11423982]  [0.11423982 1.7700166 ]] [[0.46819692 0.23445945]  [0.23445945 0.67685264]] [[1.72639241 0.19882626]  [0.19882626 1.53225373]],3,"{0: 806, 1: 88, 2: 1106, 3: 0, 4: 0, 5: 0}",1,0,0
0.16666666666666666,3,500,3000,6,True,0.04602883323240591,0.141764372107785,5,5,[0.86927911 1.82531923] [3.11003422 2.54013745] [2.10755429 0.74802384] [1.07115243 2.63506738] [2.1049127  2.91223223],[0.24622899 0.33661924 0.19627273 0.10712035 0.00053292 0.11322578],[[ 1.06746865 -0.04502583]  [-0.04502583  2.98073024]] [[ 0.72774108 -0.32545895]  [-0.32545895  2.06357325]] [[0.71864422 0.03701823]  [0.03701823 1.13227489]] [[ 0.18331462 -0.06456206]  [-0.06456206  1.60502295]] [[0.07149949 0.01436147]  [0.01436147 1.45141332]],5,"{0: 376, 1: 636, 2: 410, 3: 246, 4: 0, 5: 332}",4,0,1
0.16666666666666666,4,500,3000,6,True,0.07966199537629702,0.26045872184311913,4,4,[3.16305684 1.74701131] [1.45617307 1.25933168] [0.28538883 1.59642779] [1.526455   3.26082114],[3.53319081e-01 2.71731705e-01 1.00425812e-01 2.74442065e-01 7.11710909e-05 1.01658534e-05],[[0.69794315 0.25075451]  [0.25075451 2.753364  ]] [[ 0.5229498  -0.01972815]  [-0.01972815  1.14430695]] [[ 1.21635369 -0.1448017 ]  [-0.1448017   2.44705011]] [[ 0.79821609 -0.09211316]  [-0.09211316  1.04821727]],4,"{0: 730, 1: 584, 2: 118, 3: 568, 4: 0, 5: 0}",3,0,3
0.16666666666666666,5,500,3000,6,True,0.0,0.0,1,1,[2.00010647 2.004459  ],[9.99916648e-01 7.14503127e-05 1.02057379e-05 1.45796205e-06 2.08280292e-07 2.97543275e-08],[[ 1.43739101 -0.0450112 ]  [-0.0450112   2.52375963]],1,"{0: 2000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,6,500,3000,6,True,0.032198275502553934,0.08033199606376126,4,4,[1.60131762 1.82010108] [2.75422709 1.24241285] [3.95550604 1.25868666] [1.8376277  3.80288205],[5.96868954e-01 5.36896896e-04 1.98309787e-01 5.16809648e-02 1.52532528e-01 7.08693664e-05],[[1.15338401 0.28659944]  [0.28659944 1.96500522]] [[0.33894327 0.25508289]  [0.25508289 2.15927222]] [[0.95822251 0.34407247]  [0.34407247 2.39705899]] [[1.4233757  0.15525358]  [0.15525358 0.73326111]],4,"{0: 1248, 1: 0, 2: 384, 3: 68, 4: 300, 5: 0}",3,0,3
