Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,0,250,3000,6,True,0.1568892543203992,0.7497052308944965,2,2,[2.01579267 3.08941154] [1.72094541 1.23803218],[1.07436531e-03 4.54323543e-01 5.44602091e-01 1.59388363e-10 2.55021348e-17 4.08034097e-24],[[ 2.51019421 -0.17411728]  [-0.17411728  1.57604034]] [[ 2.47648029 -0.0667351 ]  [-0.0667351   1.77711472]],3,"{0: 0, 1: 457, 2: 543, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,1,250,3000,6,True,0.231118456067907,0.8425665691258826,2,2,[1.8323807  1.02558321] [2.00524002 2.9279494 ],[4.92356023e-01 5.07643977e-01 1.59526209e-10 2.55241904e-17 4.08386992e-24 6.53419092e-31],[[ 2.28275666 -0.20879642]  [-0.20879642  1.24142318]] [[ 2.2930925  -0.27483157]  [-0.27483157  1.33845119]],2,"{0: 509, 1: 491, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,2,250,3000,6,True,0.158000134475199,0.8536296007099183,2,2,[1.99397013 0.92821872] [2.01641823 2.79698416],[4.99781318e-01 5.00218682e-01 1.59521558e-10 2.55234463e-17 4.08375086e-24 6.53400043e-31],[[2.55738789 0.24795124]  [0.24795124 1.5705045 ]] [[ 2.40521735 -0.10917371]  [-0.10917371  1.8324801 ]],2,"{0: 516, 1: 484, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,3,250,3000,6,True,0.1296427210165346,0.012395430928559477,2,2,[3.23769599 2.38622017] [1.24850415 1.9414016 ],[3.88555292e-01 6.11444708e-01 1.59579416e-10 2.55327036e-17 4.08523203e-24 6.53637030e-31],[[ 1.42026609 -0.34056448]  [-0.34056448  2.21797202]] [[ 1.80898836 -0.10803682]  [-0.10803682  2.42927149]],2,"{0: 380, 1: 620, 2: 0, 3: 0, 4: 0, 5: 0}",1,0,0
1.6e-07,4,250,3000,6,True,0.0,0.0,1,1,[2.0303556  1.97869951],[1.00000000e+00 1.59840145e-10 2.55744206e-17 4.09190681e-24 6.54705003e-31 1.04752785e-37],[[ 2.67993194 -0.0414732 ]  [-0.0414732   2.3658621 ]],1,"{0: 1000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,5,250,3000,6,True,0.16047336284495511,0.5238434297920815,3,3,[2.15684984 2.08091803] [1.86265947 0.58600343] [2.05530556 3.45251008],[2.36468274e-01 3.94134615e-01 3.69397111e-01 1.59201297e-10 2.54722042e-17 4.07555208e-24],[[ 2.30287381 -0.25389115]  [-0.25389115  0.41293969]] [[ 2.19061212 -0.21118206]  [-0.21118206  0.96676149]] [[ 2.41311505 -0.09280375]  [-0.09280375  1.04593327]],3,"{0: 278, 1: 380, 2: 342, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,6,250,3000,6,True,0.1307363841766811,0.44077654952981954,3,3,[1.9397507  1.78698466] [1.93996134 3.47065459] [2.11268641 0.23202516],[3.35258542e-01 3.91195490e-01 1.07049142e-03 2.72475476e-01 1.58442475e-10 2.53507922e-17],[[2.70444391 0.34462365]  [0.34462365 0.57688845]] [[2.50187814 0.17459112]  [0.17459112 0.9744071 ]] [[2.45935253 0.32677264]  [0.32677264 0.94086877]],4,"{0: 371, 1: 379, 2: 0, 3: 250, 4: 0, 5: 0}",0,0,0
1.6e-07,7,250,3000,6,True,0.23129419680068566,0.3661434036191766,3,3,[1.33178324 0.92057917] [3.2655117  1.92952196] [1.24057814 3.00010117],[4.28306083e-01 3.09072143e-01 2.62621774e-01 1.58957704e-10 2.54332293e-17 4.06931609e-24],[[ 1.80718969 -0.0472414 ]  [-0.0472414   1.3474668 ]] [[ 1.06808002 -0.08283244]  [-0.08283244  2.29288239]] [[1.52058635 0.05315345]  [0.05315345 1.08264207]],3,"{0: 437, 1: 325, 2: 238, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,8,250,3000,6,True,0.13716518804313732,0.7671459060311955,2,2,[1.86391395 2.93856775] [2.13684421 0.87273846],[5.71835146e-01 4.28164854e-01 1.59468070e-10 2.55148881e-17 4.08238156e-24 6.53180954e-31],[[ 2.42225006e+00 -2.05817623e-03]  [-2.05817623e-03  1.59925104e+00]] [[2.64034772 0.07069535]  [0.07069535 1.34913055]],2,"{0: 572, 1: 428, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,9,250,3000,6,True,0.17211135564867996,0.15568125567810923,5,5,[2.15045041 3.13194302] [3.58953243 3.10985817] [0.64618458 2.33334436] [2.74901631 1.48143182] [2.87710858 0.10162381],[0.13195509 0.00107373 0.15169467 0.43224042 0.13328749 0.1497486 ],[[0.31639455 0.03989559]  [0.03989559 1.08015544]] [[0.71674357 0.0973504 ]  [0.0973504  1.55330907]] [[1.19032835 0.11933843]  [0.11933843 2.57621855]] [[1.42671122 0.11495381]  [0.11495381 0.27537019]] [[ 1.51865363 -0.17366724]  [-0.17366724  0.91344948]],6,"{0: 152, 1: 0, 2: 124, 3: 425, 4: 168, 5: 131}",4,3,0
