Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,10,450,1000,6,False,0.003334414401129858,0.01181095464048439,4,4,[2.06871071 1.98617583] [-0.15503863  1.99120868] [1.18483308 0.18061663] [1.35487462 3.93679643],[7.20173050e-01 5.74225090e-02 5.77890183e-02 5.92253019e-04 9.82340512e-02 6.57891185e-02],[[1.14296874 0.08206456]  [0.08206456 1.96827096]] [[1.40932526 0.03416553]  [0.03416553 1.81075087]] [[0.54525234 0.11184858]  [0.11184858 1.48216985]] [[ 0.79616165 -0.04721531]  [-0.04721531  0.96698264]],5,"{0: 1608, 1: 56, 2: 32, 3: 0, 4: 104, 5: 0}",1,0,1
1.6e-07,11,450,1000,6,True,0.06879335329014695,0.23948626341344997,5,5,[1.27422302 1.45633336] [2.51236588 2.86148201] [2.62177077 1.05038243] [2.96622851 4.07920499] [ 2.96879874 -0.11836816],[0.41282013 0.37827615 0.07668988 0.05781083 0.00058757 0.07381544],[[ 0.97795108 -0.3938682 ]  [-0.3938682   2.02197151]] [[ 1.06277188 -0.41753633]  [-0.41753633  1.34109825]] [[ 0.1617983  -0.01945046]  [-0.01945046  0.26640477]] [[ 0.96171905 -0.10364953]  [-0.10364953  1.78182591]] [[0.92240181 0.09852937]  [0.09852937 0.78389319]],5,"{0: 718, 1: 750, 2: 188, 3: 46, 4: 0, 5: 98}",1,0,1
1.6e-07,12,450,1000,6,True,0.06766552603876223,0.26289830308169493,4,4,[1.79288061 4.24311646] [1.98730975 1.20739368] [1.70911665 3.03330823] [2.5059043 2.7449703],[1.43590171e-01 6.16015284e-01 1.27682035e-01 5.92863326e-04 1.12119646e-01 8.77135789e-11],[[ 1.66978111 -0.04943097]  [-0.04943097  0.94500233]] [[ 1.22251803 -0.00900783]  [-0.00900783  1.56854968]] [[1.55404313 0.04451343]  [0.04451343 0.33058856]] [[ 2.51963714e-01 -1.98889630e-04]  [-1.98889630e-04  1.65206745e+00]],4,"{0: 266, 1: 1232, 2: 204, 3: 0, 4: 98, 5: 0}",1,1,0
1.6e-07,13,450,1000,6,False,0.030468169110971534,0.1350373194998496,3,3,[1.90607601 1.5469155 ] [0.71512359 4.80029414] [2.7066642  3.23040988],[7.57359522e-01 6.98031768e-03 2.35660160e-01 8.84288165e-11 1.41486088e-17 2.26377707e-24],[[ 1.42562424 -0.27192999]  [-0.27192999  2.17857157]] [[ 0.96559786 -0.9898021 ]  [-0.9898021   4.25286156]] [[1.35864907 0.06759648]  [0.06759648 1.21048407]],3,"{0: 1472, 1: 6, 2: 322, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,14,450,1000,6,True,0.14243434274093644,0.5135222728881135,6,6,[1.738459   1.85583329] [2.0568338  3.68795513] [2.32071145 0.73593158] [2.78550411 2.42673924] [0.57984589 1.14298829] [0.48303451 2.63906161],[0.12958748 0.257295   0.3784654  0.10682132 0.06035854 0.06747227],[[ 0.11212535 -0.1600313 ]  [-0.1600313   2.56953782]] [[ 1.1502095  -0.04901487]  [-0.04901487  0.9417932 ]] [[1.5098924  0.11097774]  [0.11097774 1.1908961 ]] [[ 0.66073324 -0.01363303]  [-0.01363303  0.17426057]] [[1.00812203 0.0722992 ]  [0.0722992  0.28866302]] [[ 0.78291727 -0.15469293]  [-0.15469293  0.26174605]],6,"{0: 156, 1: 478, 2: 744, 3: 234, 4: 68, 5: 120}",5,0,4
1.6e-07,15,450,1000,6,True,0.13170679507817518,0.4784524504708544,4,4,[2.22324636 3.26805422] [1.83788371 1.04096701] [0.48810261 1.46650952] [2.82694974 1.24031658],[3.82941362e-01 2.00427035e-01 1.57022885e-01 2.59608718e-01 8.84528662e-11 1.41524565e-17],[[ 1.2555148  -0.02102878]  [-0.02102878  1.21706251]] [[0.28891183 0.06423614]  [0.06423614 1.58616264]] [[0.31601239 0.10521568]  [0.10521568 2.003114  ]] [[ 0.76636564 -0.02270842]  [-0.02270842  1.5118746 ]],4,"{0: 764, 1: 364, 2: 276, 3: 396, 4: 0, 5: 0}",3,0,3
1.6e-07,16,450,1000,6,True,0.14749848115366584,0.5323807079210571,3,3,[2.21537647 2.85415036] [1.97905826 1.7790026 ] [1.72528015 0.64352016],[5.00619232e-01 1.56491326e-01 3.42889443e-01 8.85975464e-11 1.41756055e-17 2.26809656e-24],[[ 1.25396748 -0.07893438]  [-0.07893438  1.55012016]] [[ 2.30446695 -0.7430516 ]  [-0.7430516   1.25923732]] [[1.21618821 0.0153098 ]  [0.0153098  1.27842651]],3,"{0: 1046, 1: 58, 2: 696, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,17,450,1000,6,True,0.0962558437338821,0.3467265483804323,6,6,[1.68535412 2.90973661] [2.51166951 1.1776059 ] [1.59214679 1.30583696] [4.37206599 3.30873248] [0.58537707 0.94477708] [1.36798262 4.07001678],[0.2238857  0.46049251 0.06551828 0.00666817 0.08285917 0.16057617],[[1.29808181 0.4174359 ]  [0.4174359  0.46220772]] [[1.02839478 0.33237002]  [0.33237002 1.65243543]] [[0.21112712 0.0799461 ]  [0.0799461  0.36545718]] [[2.52064182 1.23117684]  [1.23117684 1.65554224]] [[0.66788209 0.29309848]  [0.29309848 1.08639088]] [[1.11792459 0.09362553]  [0.09362553 0.88771001]],6,"{0: 516, 1: 870, 2: 52, 3: 6, 4: 114, 5: 242}",5,1,3
1.6e-07,18,450,1000,6,True,0.08327869571619695,0.2789457429590489,4,4,[3.24643679 2.0139379 ] [1.16228166 0.61260493] [1.62801127 1.59977475] [1.79611108 3.09888249],[2.47476383e-01 2.79429128e-01 1.30374881e-01 3.42719608e-01 8.85268788e-11 1.41642985e-17],[[0.82051474 0.16484199]  [0.16484199 2.77040732]] [[ 0.98229904 -0.35201904]  [-0.35201904  1.34925494]] [[ 1.36159898 -1.01624818]  [-1.01624818  1.04545967]] [[ 0.61563591 -0.25163179]  [-0.25163179  1.41478545]],4,"{0: 434, 1: 494, 2: 248, 3: 624, 4: 0, 5: 0}",1,0,0
1.6e-07,19,450,1000,6,False,0.0006964529415059199,0.0006975141856012623,2,2,[1.936909   2.18138851] [0.47600583 0.53598855],[9.04621983e-01 5.09111712e-02 5.85309287e-04 5.77486492e-04 4.33040496e-02 8.51129615e-11],[[ 1.47754555 -0.09125521]  [-0.09125521  2.25769603]] [[0.36331638 0.05014558]  [0.05014558 1.02840197]],3,"{0: 1758, 1: 42, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,0,450,1000,6,True,0.026976542275962127,0.09201186274212529,4,4,[1.31100539 1.86605057] [2.82339073 2.82626983] [2.96598994 0.82159401] [-0.3250452   1.43676516],[5.23883360e-01 3.09286049e-01 5.94309219e-04 1.28436327e-01 3.77223190e-02 7.76353148e-05],[[ 0.56428812 -0.17864698]  [-0.17864698  2.6560264 ]] [[ 0.74017647 -0.06628955]  [-0.06628955  1.35280392]] [[ 0.64791182 -0.14231305]  [-0.14231305  0.81172546]] [[ 1.43119712 -0.29780549]  [-0.29780549  1.75565246]],4,"{0: 1060, 1: 518, 2: 0, 3: 186, 4: 36, 5: 0}",3,0,3
0.16666666666666666,1,450,1000,6,True,0.04684990546090875,0.18391214378572157,3,3,[2.05405907 0.75659366] [2.46984291 3.1291667 ] [1.51648433 1.72288956],[1.58560633e-01 2.96604879e-01 5.44742300e-01 7.92512433e-05 1.13199943e-05 1.61714147e-06],[[2.90873042 0.40037567]  [0.40037567 1.26494659]] [[ 0.8727799  -0.27379416]  [-0.27379416  1.37744613]] [[ 0.94735025 -0.47156375]  [-0.47156375  2.25550189]],3,"{0: 116, 1: 502, 2: 1182, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,2,450,1000,6,True,0.04990426467547954,0.10390992648465601,5,5,[2.11398377 2.46883979] [3.41895458 1.93510394] [0.96351085 2.4587352 ] [1.86991331 0.41573435] [4.10593587 0.87656673],[2.78036174e-01 1.78185022e-01 3.17342242e-01 1.94645673e-01 3.17131921e-02 7.76979500e-05],[[0.37596811 0.11470106]  [0.11470106 1.54141516]] [[0.41609876 0.38982676]  [0.38982676 2.23232018]] [[0.71995753 0.24577076]  [0.24577076 2.38148874]] [[1.09205538 0.22114759]  [0.22114759 1.02505738]] [[ 1.19160997 -0.04911454]  [-0.04911454  1.85843538]],5,"{0: 560, 1: 352, 2: 516, 3: 338, 4: 34, 5: 0}",4,0,2
0.16666666666666666,3,450,1000,6,True,0.117250135773176,0.4384372391889874,4,4,[2.13379814 2.97665349] [1.15080831 0.95551827] [0.91316733 2.26507412] [2.29455397 0.55260813],[5.59587264e-01 8.56618421e-02 7.53976267e-02 2.79262979e-01 7.90039625e-05 1.12846781e-05],[[ 1.27131727 -0.12511474]  [-0.12511474  1.53271109]] [[1.26287649 0.31876604]  [0.31876604 0.36177047]] [[1.37794343 0.00829647]  [0.00829647 0.20580799]] [[1.4146081  0.38829108]  [0.38829108 1.28652357]],4,"{0: 1116, 1: 120, 2: 62, 3: 502, 4: 0, 5: 0}",2,0,1
0.16666666666666666,4,450,1000,6,True,0.08707162631756894,0.3359464264021188,4,4,[3.13077104 1.70537167] [1.44608942 1.15129532] [1.5253501 3.1497263] [-0.36939045  1.48082948],[0.00059787 0.35458796 0.27101628 0.31803913 0.00058927 0.0551695 ],[[0.73186875 0.23372843]  [0.23372843 2.70071248]] [[ 0.53840832 -0.04193749]  [-0.04193749  1.04970206]] [[ 0.79085967 -0.0701923 ]  [-0.0701923   1.10104479]] [[ 0.85738059 -0.25427682]  [-0.25427682  2.60519239]],4,"{0: 0, 1: 640, 2: 506, 3: 578, 4: 0, 5: 76}",3,0,3
0.16666666666666666,5,450,1000,6,True,0.005676345641579515,0.010796878285958038,2,2,[2.00200635 2.27667095] [1.98407563 0.3105524 ],[8.46302257e-01 1.53605502e-01 7.90981575e-05 1.12981370e-05 1.61401900e-06 2.30574143e-07],[[ 1.40626789 -0.04831399]  [-0.04831399  2.25136738]] [[1.45158813 0.07311418]  [0.07311418 0.99978916]],2,"{0: 1682, 1: 118, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,6,450,1000,6,True,0.13520883715088708,0.4243336516329831,5,5,[1.79480208 1.7349276 ] [1.84905231 3.46429022] [3.99216959 2.08708619] [1.75324249 0.23992178] [2.77433332 1.31218284],[2.61991366e-01 3.56837577e-01 3.15341573e-02 2.23520609e-01 1.26037551e-01 7.87391653e-05],[[1.17699251 0.10982351]  [0.10982351 0.49183476]] [[1.26046465 0.1433235 ]  [0.1433235  0.88661119]] [[1.29751491 0.32674193]  [0.32674193 1.3733396 ]] [[ 1.5319687  -0.06879832]  [-0.06879832  1.01379275]] [[0.3192339  0.30232722]  [0.30232722 2.11096106]],5,"{0: 592, 1: 678, 2: 30, 3: 412, 4: 88, 5: 0}",3,0,2
0.16666666666666666,7,450,1000,6,True,0.07910110959100569,0.21345426056993375,4,4,[1.4163588  0.64022604] [1.89893572 2.26348224] [2.8351114  2.19791898] [0.71989177 2.78612248],[3.07630363e-01 1.84458984e-01 3.78955061e-01 5.93231289e-04 1.28283803e-01 7.85574425e-05],[[ 1.1822127  -0.19326387]  [-0.19326387  1.1687684 ]] [[ 0.12672601 -0.02796979]  [-0.02796979  2.00475622]] [[ 0.74192434 -0.08300447]  [-0.08300447  2.2134845 ]] [[ 0.48771186 -0.08148083]  [-0.08148083  0.92399346]],4,"{0: 560, 1: 380, 2: 634, 3: 0, 4: 226, 5: 0}",3,0,0
0.16666666666666666,8,450,1000,6,True,0.08050484538553078,0.23767954732118607,6,6,[1.07461456 1.29844094] [2.23423234 0.40624009] [3.6149532  1.84974503] [2.71617646 2.72065919] [1.6983901  3.71373585] [2.6996441  1.07671627],[0.36594728 0.07681539 0.11305649 0.11516893 0.24125363 0.08775828],[[ 1.01288897 -0.22702778]  [-0.22702778  1.93624479]] [[ 0.19768457 -0.15602287]  [-0.15602287  1.21872086]] [[ 0.98060514 -0.3087979 ]  [-0.3087979   1.2423141 ]] [[1.05134778 0.285332  ]  [0.285332   0.3819627 ]] [[0.8621936  0.15728448]  [0.15728448 1.10242252]] [[ 0.57367972 -0.34175816]  [-0.34175816  0.41352552]],6,"{0: 674, 1: 120, 2: 124, 3: 238, 4: 442, 5: 202}",6,0,5
0.16666666666666666,9,450,1000,6,True,0.13084630163580613,0.5136024778691964,5,5,[2.59217705 0.2596115 ] [1.7721474  3.08517168] [0.0542149  1.12951541] [1.24054555 1.63630297] [2.71787719 1.57089616],[0.2056415  0.4280062  0.03101694 0.14635331 0.13277944 0.05620261],[[ 0.8885108  -0.1307949 ]  [-0.1307949   0.87462821]] [[1.37015378 0.07638583]  [0.07638583 1.54569566]] [[0.80378896 0.85052622]  [0.85052622 2.05898787]] [[0.16825276 0.13968102]  [0.13968102 1.96221761]] [[0.8466667  0.06534719]  [0.06534719 0.27372269]],6,"{0: 334, 1: 896, 2: 32, 3: 260, 4: 278, 5: 0}",4,0,4
0.16666666666666666,10,450,1000,6,False,0.003334414401129858,0.01181095464048439,4,4,[2.06999487 1.98776111] [-0.15311651  1.9905    ] [1.18377202 0.19090348] [1.35563285 3.93539117],[7.18018759e-01 5.75855931e-02 5.84339143e-02 5.92301202e-04 9.88214047e-02 6.65480279e-02],[[1.14211584 0.08235708]  [0.08235708 1.96341266]] [[1.40978683 0.03403709]  [0.03403709 1.81028485]] [[0.54526574 0.11169144]  [0.11169144 1.48837896]] [[ 0.79724603 -0.04609866]  [-0.04609866  0.9688282 ]],5,"{0: 1608, 1: 56, 2: 32, 3: 0, 4: 104, 5: 0}",1,0,1
0.16666666666666666,11,450,1000,6,True,0.06879335329014695,0.23948626341344997,5,5,[1.27400804 1.45676011] [2.51246696 2.86138601] [2.62173552 1.0504138 ] [2.9661424  4.07886894] [ 2.96808164 -0.11852049],[0.41276646 0.37821928 0.07669771 0.05784208 0.00058759 0.07388689],[[ 0.97777304 -0.39367156]  [-0.39367156  2.02192689]] [[ 1.06266229 -0.41755676]  [-0.41755676  1.34105783]] [[ 0.1618146  -0.01945561]  [-0.01945561  0.26637482]] [[ 0.96172692 -0.10365315]  [-0.10365315  1.7818803 ]] [[0.92271224 0.09850295]  [0.09850295 0.78382773]],5,"{0: 718, 1: 750, 2: 188, 3: 46, 4: 0, 5: 98}",1,0,1
0.16666666666666666,12,450,1000,6,True,0.06766552603876223,0.26289830308169493,4,4,[1.79290022 4.24309884] [1.98733554 1.20749763] [1.70908675 3.03331778] [2.50602318 2.74524072],[1.43588408e-01 6.16033345e-01 1.27655273e-01 5.92817304e-04 1.12051778e-01 7.83790420e-05],[[ 1.66970886 -0.04942509]  [-0.04942509  0.94501184]] [[ 1.22246628 -0.00899698]  [-0.00899698  1.56864336]] [[1.55403817 0.04451521]  [0.04451521 0.3305623 ]] [[ 2.51858567e-01 -1.92098116e-04]  [-1.92098116e-04  1.65171463e+00]],4,"{0: 266, 1: 1232, 2: 204, 3: 0, 4: 98, 5: 0}",1,1,0
0.16666666666666666,13,450,1000,6,False,0.030468169110971534,0.1350373194998496,3,3,[1.90676986 1.54467724] [0.71198972 4.79662956] [2.70186322 3.23046934],[7.56335776e-01 7.04258621e-03 2.36529720e-01 7.90182706e-05 1.12867302e-05 1.61238947e-06],[[ 1.42592259 -0.27115434]  [-0.27115434  2.17584497]] [[ 0.96381586 -0.98559803]  [-0.98559803  4.24176538]] [[1.3627813  0.06809474]  [0.06809474 1.20966744]],3,"{0: 1472, 1: 6, 2: 322, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,14,450,1000,6,True,0.14243434274093644,0.5135222728881135,6,6,[1.73846431 1.8558417 ] [2.0568617 3.6880028] [2.32075309 0.73588364] [2.78551107 2.42673834] [0.57994616 1.14297836] [0.48314892 2.63904748],[0.12958927 0.25728438 0.37844677 0.10682464 0.06036875 0.06748618],[[ 0.11212686 -0.16002929]  [-0.16002929  2.56949579]] [[ 1.15019678 -0.04903992]  [-0.04903992  0.94175835]] [[1.50987477 0.11101236]  [0.11101236 1.19087282]] [[ 0.66071265 -0.01363019]  [-0.01363019  0.17426429]] [[1.00817781 0.07229479]  [0.07229479 0.28865321]] [[ 0.78297292 -0.15469365]  [-0.15469365  0.26175901]],6,"{0: 156, 1: 478, 2: 744, 3: 234, 4: 68, 5: 120}",5,0,4
0.16666666666666666,15,450,1000,6,True,0.13170679507817518,0.4784524504708544,4,4,[2.22310083 3.26764298] [1.83788048 1.04053849] [0.488141   1.46584217] [2.82678482 1.23988314],[3.83130457e-01 2.00308443e-01 1.56953507e-01 2.59517265e-01 7.90391468e-05 1.12896936e-05],[[ 1.25581204 -0.02111569]  [-0.02111569  1.2173977 ]] [[0.28883605 0.06430559]  [0.06430559 1.58600515]] [[0.31599918 0.10529845]  [0.10529845 2.00206338]] [[ 0.7663631  -0.02281459]  [-0.02281459  1.51152244]],4,"{0: 764, 1: 364, 2: 276, 3: 396, 4: 0, 5: 0}",3,0,3
0.16666666666666666,16,450,1000,6,True,0.14749848115366584,0.5323807079210571,3,3,[2.21533338 2.85403118] [1.9790489  1.77931957] [1.72540805 0.64381779],[5.00654746e-01 1.56236734e-01 3.43016429e-01 7.91679440e-05 1.13081011e-05 1.61544245e-06],[[ 1.25407592 -0.0789348 ]  [-0.0789348   1.55016996]] [[ 2.3052783  -0.74375819]  [-0.74375819  1.25904885]] [[1.21646291 0.01526112]  [0.01526112 1.27854134]],3,"{0: 1046, 1: 58, 2: 696, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,17,450,1000,6,True,0.0962558437338821,0.3467265483804323,6,6,[1.68535632 2.90972349] [2.51171494 1.17759215] [1.59216018 1.30584502] [4.37206266 3.30871122] [0.58545592 0.94479512] [1.36801928 4.06994049],[0.22387467 0.46047263 0.06552082 0.00666845 0.08287264 0.16059078],[[1.29808269 0.4174367 ]  [0.4174367  0.4621936 ]] [[1.02835398 0.33237714]  [0.33237714 1.65243425]] [[0.21112478 0.0799426 ]  [0.0799426  0.36545659]] [[2.52061617 1.23115615]  [1.23115615 1.65553761]] [[0.66791067 0.29309514]  [0.29309514 1.08640399]] [[1.11793891 0.09360789]  [0.09360789 0.88775379]],6,"{0: 516, 1: 870, 2: 52, 3: 6, 4: 114, 5: 242}",5,1,3
0.16666666666666666,18,450,1000,6,True,0.08327869571619695,0.2789457429590489,4,4,[3.24638091 2.01391366] [1.16226105 0.61260991] [1.62800667 1.59977603] [1.79608885 3.09889543],[2.47470270e-01 2.79397746e-01 1.30361315e-01 3.42680265e-01 7.91050681e-05 1.12991159e-05],[[0.82054699 0.16485115]  [0.16485115 2.77039739]] [[ 0.9822854  -0.35201568]  [-0.35201568  1.3492486 ]] [[ 1.36160459 -1.01625422]  [-1.01625422  1.04546443]] [[ 0.61562448 -0.25162049]  [-0.25162049  1.41477707]],4,"{0: 434, 1: 494, 2: 248, 3: 624, 4: 0, 5: 0}",1,0,0
0.16666666666666666,19,450,1000,6,False,0.0006964529415059199,0.0006975141856012623,2,2,[1.93702453 2.18237747] [0.47529477 0.53663374],[9.04051615e-01 5.10185476e-02 5.85370765e-04 5.77628875e-04 4.36907536e-02 7.60843441e-05],[[ 1.47773934 -0.091391  ]  [-0.091391    2.2566656 ]] [[0.36266771 0.0499198 ]  [0.0499198  1.02943262]],3,"{0: 1758, 1: 42, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,0,450,1000,6,True,0.027425166013282362,0.09307746506850746,4,4,[1.31040873 1.86593763] [2.82250287 2.82529009] [2.96476285 0.8207101 ] [-0.32184806  1.43612059],[5.23089647e-01 3.09786337e-01 5.94199048e-04 1.28398770e-01 3.78500602e-02 2.80986180e-04],[[ 0.56362534 -0.17893031]  [-0.17893031  2.65659293]] [[ 0.74064253 -0.06643249]  [-0.06643249  1.35398227]] [[ 0.64870026 -0.14235613]  [-0.14235613  0.81133889]] [[ 1.43265376 -0.29847473]  [-0.29847473  1.75624349]],4,"{0: 1054, 1: 524, 2: 0, 3: 186, 4: 36, 5: 0}",3,0,3
1,1,450,1000,6,True,0.04684990546090875,0.18391214378572157,3,3,[2.05412986 0.75649734] [2.47014183 3.12955278] [1.51676483 1.72313432],[1.58415630e-01 2.96262822e-01 5.44818697e-01 2.88694100e-04 1.42954340e-04 7.12021324e-05],[[2.90930775 0.4006205 ]  [0.4006205  1.26488232]] [[ 0.8727469  -0.27384979]  [-0.27384979  1.3771114 ]] [[ 0.9475591  -0.47132691]  [-0.47132691  2.25553893]],3,"{0: 116, 1: 502, 2: 1182, 3: 0, 4: 0, 5: 0}",0,0,0
