Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
100,13,500,1000,6,False,0.1673000992602069,0.7371836927211024,4,4,[2.20585745 0.98705695] [2.08934119 2.90469443] [ 2.34068229 -0.39852634] [0.38933348 3.22352253],[0.40926296 0.00053693 0.48866506 0.00053454 0.04868852 0.05231199],[[1.40358189 0.19042029]  [0.19042029 1.1601078 ]] [[1.4490091  0.32619105]  [0.32619105 1.34494175]] [[ 1.05629688 -0.67594556]  [-0.67594556  1.61782396]] [[ 0.50374948 -0.31599955]  [-0.31599955  2.89165502]],4,"{0: 896, 1: 0, 2: 1036, 3: 0, 4: 34, 5: 34}",1,0,0
100,14,500,1000,6,True,0.11706530423190482,0.32138779090482594,6,6,[2.09147188 3.7237599 ] [1.76128949 1.75365133] [2.65823868 0.91986196] [2.84287132 2.45840995] [0.62458556 2.69614993] [1.19147485 0.5897864 ],[0.24468604 0.12722362 0.21200896 0.14643623 0.05826704 0.21137811],[[ 1.20295749 -0.12512691]  [-0.12512691  0.90554749]] [[ 0.14043681 -0.19925428]  [-0.19925428  2.50414023]] [[ 1.11432466 -0.32496732]  [-0.32496732  0.5630526 ]] [[ 0.84640243 -0.12089395]  [-0.12089395  0.22277384]] [[ 0.84950616 -0.17827991]  [-0.17827991  0.28211154]] [[ 1.28379435 -0.44456169]  [-0.44456169  1.38139852]],6,"{0: 500, 1: 216, 2: 426, 3: 324, 4: 120, 5: 414}",5,0,4
100,15,500,1000,6,False,0.06577045158183793,0.186983893319285,5,4,[2.36325776 1.41783037] [1.10911271 3.26814199] [1.97580011 1.53298074] [2.81552223 3.50259276] [0.37075663 0.99685181],[0.51203132 0.15414894 0.00053625 0.09245197 0.15551614 0.08531537],[[ 1.02488584 -0.01162782]  [-0.01162782  1.73907924]] [[0.69605496 0.0119559 ]  [0.0119559  1.2631459 ]] [[0.20267023 0.26232468]  [0.26232468 2.37506161]] [[0.73682862 0.06825821]  [0.06825821 0.99104417]] [[0.26115301 0.07262579]  [0.07262579 1.4143705 ]],5,"{0: 1220, 1: 290, 2: 0, 3: 2, 4: 306, 5: 182}",3,1,2
100,16,500,1000,6,False,0.04720688227266064,0.1027178252126309,2,2,[1.99865143 2.35610532] [2.15103416 0.38665695],[7.76390604e-01 5.35918357e-04 2.21503358e-01 5.29064455e-04 5.23351419e-04 5.17703624e-04],[[1.41438667 0.08615045]  [0.08615045 1.93491966]] [[1.40999706 0.2200684 ]  [0.2200684  1.08606711]],2,"{0: 1634, 1: 0, 2: 366, 3: 0, 4: 0, 5: 0}",0,0,0
100,17,500,1000,6,True,0.13983105758166603,0.5116018955897805,3,3,[2.0683086  3.48308937] [1.38771604 2.83204933] [1.99636863 1.15121632],[3.24307273e-01 9.61318636e-02 5.77986119e-01 5.30628150e-04 5.24892718e-04 5.19222918e-04],[[ 1.83522725 -0.2472602 ]  [-0.2472602   1.29970596]] [[1.00663883 0.28104505]  [0.28104505 0.38342265]] [[1.36425695 0.07124391]  [0.07124391 1.43522562]],3,"{0: 688, 1: 100, 2: 1212, 3: 0, 4: 0, 5: 0}",0,0,0
100,18,500,1000,6,True,0.08802077360599389,0.41007395714584977,4,4,[2.65405861 1.40630191] [2.33141711 2.87510427] [1.1863324  0.90878316] [1.50301839 3.30815633],[0.24685185 0.3393397  0.3016261  0.11113084 0.00052861 0.0005229 ],[[ 0.82515246 -0.40569709]  [-0.40569709  1.81419582]] [[1.82330588 0.07866909]  [0.07866909 1.77919696]] [[ 0.91798742 -0.29338289]  [-0.29338289  1.69608629]] [[ 0.44202527 -0.10803015]  [-0.10803015  1.4683306 ]],4,"{0: 456, 1: 736, 2: 696, 3: 112, 4: 0, 5: 0}",2,0,1
100,19,500,1000,6,True,0.11386273239408765,0.36831811806396997,4,4,[1.96415679 2.13264328] [2.11534662 2.92268805] [2.09834528 0.67290984] [0.35758851 0.9447126 ],[0.38317844 0.33097635 0.20180697 0.00053388 0.08297841 0.00052595],[[ 1.9320478  -0.40832922]  [-0.40832922  2.14554362]] [[1.06807807 0.05430194]  [0.05430194 1.50058473]] [[ 0.62725171 -0.05002676]  [-0.05002676  0.99140815]] [[ 0.24722552 -0.00784009]  [-0.00784009  1.64458241]],4,"{0: 646, 1: 722, 2: 448, 3: 0, 4: 184, 5: 0}",1,0,1
1000,0,500,1000,6,True,0.04462290413322749,0.1419917395732947,4,4,[1.23234246 1.92492623] [2.69451373 0.78392773] [2.64895088 2.82790812] [-0.02748652  1.31357456],[0.41128081 0.17779012 0.00053619 0.34215477 0.00053536 0.06770275],[[ 0.46603645 -0.21198647]  [-0.21198647  2.6416849 ]] [[ 0.80397099 -0.05406893]  [-0.05406893  0.94753473]] [[ 0.81708848 -0.05521181]  [-0.05521181  1.45091942]] [[ 1.42215838 -0.3768698 ]  [-0.3768698   1.70351883]],4,"{0: 992, 1: 292, 2: 0, 3: 640, 4: 0, 5: 76}",3,0,3
1000,1,500,1000,6,True,0.053679170185361585,0.189704240498157,4,4,[1.5153103 1.4970272] [1.90038028 0.80729306] [2.23194895 2.46663489] [2.6730643  3.60944115],[5.36958668e-04 5.71036266e-01 9.15903841e-02 1.38456884e-01 5.35676075e-04 1.97843831e-01],[[ 0.9408131  -0.4591187 ]  [-0.4591187   1.98343169]] [[3.54642064 0.70322183]  [0.70322183 1.31343119]] [[ 1.18633444 -1.2181041 ]  [-1.2181041   1.573713  ]] [[ 0.79424876 -0.44287041]  [-0.44287041  1.07394577]],4,"{0: 0, 1: 1208, 2: 54, 3: 316, 4: 0, 5: 422}",0,0,0
1000,2,500,1000,6,False,0.11841207421443772,0.5034723878564202,5,5,[1.3502493  2.52533656] [3.48261352 3.0042668 ] [2.15694499 0.8770218 ] [1.29094339 3.48200913] [2.27755427 3.56383315],[0.27759239 0.09416163 0.47336675 0.07638594 0.07795848 0.00053481],[[ 1.04239749 -0.02288462]  [-0.02288462  1.28768851]] [[0.45286946 0.27394348]  [0.27394348 1.07991033]] [[1.74431448 0.22615137]  [0.22615137 1.3957031 ]] [[ 0.2623423  -0.22682153]  [-0.22682153  1.84270398]] [[0.1290792  0.1220721 ]  [0.1220721  1.48380325]],5,"{0: 552, 1: 184, 2: 1042, 3: 70, 4: 152, 5: 0}",4,3,0
