Concentration,Mean ARI,ARI standard dev,Percent converged,Mean number of categories,Number of categories standard dev,MaxIters,Samples,MaxCats
1e-13,0.7865709147859277,0.0,1.0,4.0,0.0,1000,250,6
0.16666666666666666,0.7865709147859277,0.0,1.0,4.0,0.0,1000,250,6
0.9,0.7865709147859277,0.0,1.0,4.0,0.0,1000,250,6
