trivial4,9,250,1.0
slightoverlap4,9,250,0.7807043873387401
challenge,9,250,0.5527313695494203
scikitlang,9,250,0.5232209130755718
challenge2,9,250,0.3267267578641073
challenge_sphere,9,250,0.23651737266635878
mnmc_start,9,250,0.33516642304704203
