Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,0,250,3000,6,True,0.30374048069269605,0.8536267863548035,2,2,[1.83726584 3.96952605] [1.80349797 0.93810405],[1.07503329e-03 5.69357927e-01 4.29567039e-01 1.59310326e-10 2.54896489e-17 4.07834322e-24],[[2.1209826  0.51855151]  [0.51855151 1.7340407 ]] [[2.07605606 0.41329266]  [0.41329266 1.19224132]],3,"{0: 0, 1: 559, 2: 441, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,1,250,3000,6,True,0.36551905437677107,0.6825506663246309,4,3,[1.15482593 1.04064401] [1.82110513 5.74008748] [2.60524487 1.32547761] [1.83864563 4.17257135],[2.98888888e-01 5.03113521e-03 2.41148983e-01 4.54930994e-01 1.59036052e-10 2.54457646e-17],[[1.23034561 0.37826367]  [0.37826367 1.52361086]] [[0.79910893 0.23213325]  [0.23213325 6.51122113]] [[1.07175026 0.31127466]  [0.31127466 1.43279209]] [[1.67265507 0.42992394]  [0.42992394 1.16927268]],4,"{0: 287, 1: 2, 2: 228, 3: 483, 4: 0, 5: 0}",1,0,1
1.6e-07,2,250,3000,6,True,0.3023326194362891,0.5820565928979944,3,3,[2.23483322 4.24257817] [1.04186884 2.74023561] [1.83367732 0.59212359],[1.07581496e-03 3.80087052e-01 2.04090101e-01 1.07219760e-03 4.13674835e-01 1.58660017e-10],[[ 1.96852473 -0.03266163]  [-0.03266163  1.28220424]] [[1.4448433  0.05562065]  [0.05562065 0.51874848]] [[2.20534803 0.5755873 ]  [0.5755873  1.01922088]],5,"{0: 0, 1: 366, 2: 210, 3: 0, 4: 424, 5: 0}",0,0,0
1.6e-07,3,250,3000,6,True,0.3292440064948857,0.8816158545658237,3,3,[1.86667788 4.15394324] [1.77996268 1.09037936] [0.21922715 2.71621033],[4.26116538e-01 4.79035120e-01 9.48483415e-02 1.57902147e-10 2.52643401e-17 4.04229383e-24],[[1.90142064 0.57069767]  [0.57069767 1.38756624]] [[2.08968742 0.67565053]  [0.67565053 1.59660503]] [[ 0.71920073 -0.00641664]  [-0.00641664  3.08010862]],3,"{0: 473, 1: 512, 2: 15, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,4,250,3000,6,True,0.31277478955412696,0.9138498737660677,2,2,[1.73835428 0.90272102] [1.73673824 3.8983289 ],[4.79650884e-01 5.20349116e-01 1.59533859e-10 2.55254145e-17 4.08406578e-24 6.53450429e-31],[[2.11688864 0.63573999]  [0.63573999 1.50906198]] [[2.07867923 0.69296882]  [0.69296882 1.73013608]],2,"{0: 482, 1: 518, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,5,250,3000,6,True,0.2794655072140617,0.614170159375653,3,3,[1.79279524 3.85348647] [0.48520746 0.95787248] [2.20309597 0.83879092],[5.45788284e-01 1.35156818e-01 1.06869081e-03 3.17986207e-01 1.58497319e-10 2.53595673e-17],[[1.85203009 0.34376369]  [0.34376369 1.62110822]] [[1.17624669 0.4383157 ]  [0.4383157  1.48508922]] [[1.25690464 0.31025282]  [0.31025282 1.1993351 ]],4,"{0: 559, 1: 103, 2: 0, 3: 338, 4: 0, 5: 0}",1,0,1
1.6e-07,6,250,3000,6,True,0.32163768515559954,0.8948107352162736,2,2,[1.7783388  4.03059551] [1.72133478 1.04043156],[4.95711749e-01 5.04288251e-01 1.59524124e-10 2.55238568e-17 4.08381655e-24 6.53410552e-31],[[2.19902287 0.45760411]  [0.45760411 1.37343065]] [[2.40085925 0.51487396]  [0.51487396 1.42364594]],2,"{0: 497, 1: 503, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,7,250,3000,6,True,0.3331921760930641,0.9024024052970777,2,2,[1.92789435 1.00578458] [1.98232212 4.00177506],[5.18277105e-01 4.81722895e-01 1.59509351e-10 2.55214932e-17 4.08343837e-24 6.53350044e-31],[[1.84700769 0.40682348]  [0.40682348 1.37129995]] [[1.96734282 0.4332247 ]  [0.4332247  1.22485752]],2,"{0: 518, 1: 482, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,8,250,3000,6,True,0.2878557072684018,0.5864412585149118,3,3,[1.40896502 2.20319843] [1.79264738 0.60407834] [1.84389867 4.33251879],[2.08199963e-01 3.60696221e-01 1.07071221e-03 4.30033103e-01 1.58902286e-10 2.54243620e-17],[[1.8055612  0.30114579]  [0.30114579 0.50835901]] [[2.03618347 0.64665368]  [0.64665368 1.32243675]] [[1.98261357 0.3447188 ]  [0.3447188  1.26267815]],4,"{0: 230, 1: 348, 2: 0, 3: 422, 4: 0, 5: 0}",0,0,0
1.6e-07,9,250,3000,6,True,0.22541816430905218,0.49597554035650493,5,4,[0.91588435 3.40587239] [4.41148462 2.44957784] [1.91206241 0.44295374] [1.62625957 1.54775327] [2.16950446 4.63848657],[1.68832335e-01 4.02924589e-03 2.31617492e-01 2.64309568e-01 3.31211359e-01 1.58712731e-10],[[ 1.49806812 -0.10906878]  [-0.10906878  0.62138738]] [[ 4.89222969 -0.02249948]  [-0.02249948  2.07316343]] [[1.47766355 0.3895987 ]  [0.3895987  1.51283345]] [[2.15917723 0.65589638]  [0.65589638 0.68379348]] [[1.61817662 0.15113405]  [0.15113405 1.17233661]],5,"{0: 155, 1: 1, 2: 180, 3: 331, 4: 333, 5: 0}",2,1,0
1.6e-07,10,250,3000,6,True,0.295666545289932,0.7358200139426792,3,3,[2.05149235 3.99652117] [0.80851241 1.95368805] [2.06032496 0.83061256],[5.49393967e-01 7.24157660e-02 3.78190266e-01 1.59067305e-10 2.54507654e-17 4.07212187e-24],[[2.01976339 0.27804251]  [0.27804251 1.60991409]] [[0.83768339 0.07680361]  [0.07680361 0.7226134 ]] [[1.88685349 0.45528896]  [0.45528896 1.14751754]],3,"{0: 566, 1: 29, 2: 405, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,11,250,3000,6,True,0.2979524388608621,0.6263106320522429,3,3,[1.84080105 3.29520435] [1.52609035 0.75369746] [1.81439096 4.22730791],[2.28652674e-01 4.47939889e-01 3.23407437e-01 1.59142441e-10 2.54627872e-17 4.07404535e-24],[[ 2.04290787 -0.48844216]  [-0.48844216  0.81676172]] [[1.67635663 0.1076405 ]  [0.1076405  1.07474329]] [[2.111906   0.66286202]  [0.66286202 1.52091513]],3,"{0: 206, 1: 458, 2: 336, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,12,250,3000,6,True,0.31185280953126854,0.5606472636521489,3,3,[2.64017789 3.99465457] [1.57987083 0.99115325] [1.15141268 3.98771411],[2.49754851e-01 4.88792944e-01 2.61452205e-01 1.59020781e-10 2.54433215e-17 4.07093085e-24],[[ 1.54039418 -0.02191666]  [-0.02191666  2.34940754]] [[1.77611176 0.05427561]  [0.05427561 1.22699148]] [[1.2984224  0.02416502]  [0.02416502 0.69043223]],3,"{0: 205, 1: 515, 2: 280, 3: 0, 4: 0, 5: 0}",1,1,0
1.6e-07,13,250,3000,6,True,0.28177219551846827,0.7076614079040153,3,3,[1.63552659 3.75021798] [1.69625387 0.86503216] [ 2.45400629 -0.45418576],[5.63035982e-01 1.07170063e-03 3.85656903e-01 1.04638290e-03 4.91890311e-02 1.52990170e-10],[[2.13527145 0.74093296]  [0.74093296 1.91827843]] [[2.19584293 0.85625819]  [0.85625819 1.17950648]] [[1.16716752 0.3163906 ]  [0.3163906  2.28368112]],5,"{0: 552, 1: 0, 2: 421, 3: 0, 4: 27, 5: 0}",0,0,0
1.6e-07,14,250,3000,6,True,0.31795462130300556,0.8191659644651601,3,3,[1.89098469 1.11414005] [0.30832134 1.20625449] [1.73673785 4.06700553],[4.31522885e-01 1.07304809e-03 1.19968248e-01 4.47435819e-01 1.58926201e-10 2.54281884e-17],[[1.61898447 0.35920609]  [0.35920609 1.55644254]] [[0.7429811  0.23171389]  [0.23171389 2.97262436]] [[1.69969774 0.2815285 ]  [0.2815285  1.40368765]],4,"{0: 454, 1: 0, 2: 65, 3: 481, 4: 0, 5: 0}",1,0,1
1.6e-07,15,250,3000,6,True,0.3313341535539295,0.8499346647122894,2,2,[1.66828008 3.8581696 ] [1.6570678  0.86712811],[5.44951436e-01 1.07144518e-03 4.53977119e-01 1.59140571e-10 2.54624880e-17 4.07399748e-24],[[2.16703281 0.40135068]  [0.40135068 1.41438475]] [[2.24814467 0.38525541]  [0.38525541 1.06925907]],3,"{0: 540, 1: 0, 2: 460, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,16,250,3000,6,True,0.3137893812726,0.8573340133399278,2,2,[1.82276638 3.93295058] [1.82493807 0.94909088],[1.07742334e-03 5.41399800e-01 4.57522777e-01 1.59332892e-10 2.54932594e-17 4.07892090e-24],[[2.08799271 0.51205764]  [0.51205764 1.62138863]] [[2.00977273 0.53108316]  [0.53108316 1.35888883]],3,"{0: 0, 1: 538, 2: 462, 3: 0, 4: 0, 5: 0}",0,0,0
