Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,16,300,1000,6,True,0.2817013827704593,0.5568981162887588,5,5,[1.57647542 0.81234923] [2.53817298 4.31083081] [3.41833778 2.65867504] [1.22353512 3.84836187] [1.56753105 1.07319551],[3.22277582e-01 2.04093794e-01 7.95575304e-02 2.74535261e-01 1.19535833e-01 1.31634115e-10],[[1.20343819 0.5522109 ]  [0.5522109  1.35874307]] [[0.87799218 0.5647743 ]  [0.5647743  1.60348603]] [[ 6.43081049e-01 -5.77078019e-04]  [-5.77078019e-04  1.63871282e+00]] [[0.80173679 0.04667905]  [0.04667905 1.1298663 ]] [[ 1.70789203 -0.54325699]  [-0.54325699  0.78184633]],5,"{0: 492, 1: 244, 2: 76, 3: 330, 4: 58, 5: 0}",1,1,0
1.6e-07,17,300,1000,6,True,0.29293660970435664,0.7945747619159813,4,3,[1.86524082 0.87545212] [1.99380375 4.01896014] [0.48963658 2.84622089] [-1.48254788  1.10531984],[4.27176844e-01 5.19505471e-01 4.91057874e-02 4.21189707e-03 1.09669856e-10 1.75471744e-17],[[1.32856135 0.40925988]  [0.40925988 1.15420514]] [[1.2114903  0.2824089 ]  [0.2824089  1.66533818]] [[0.33129806 0.07706098]  [0.07706098 0.77139719]] [[3.77955626 1.68361394]  [1.68361394 2.85520034]],4,"{0: 528, 1: 650, 2: 18, 3: 4, 4: 0, 5: 0}",1,0,1
1.6e-07,18,300,1000,6,True,0.23023543287516943,0.5770979300290213,5,5,[1.8949856  1.04588129] [1.22617727 3.7194276 ] [2.73512585 4.32509213] [2.96000828 0.80954806] [-0.68457557  2.24890774],[4.41096349e-01 2.81977082e-01 1.84212655e-01 4.17812974e-02 5.09326163e-02 1.29364002e-10],[[1.45311902 0.82755711]  [0.82755711 1.92048298]] [[0.52428686 0.18600726]  [0.18600726 1.88856016]] [[0.71379466 0.35114253]  [0.35114253 1.22118856]] [[ 0.57055283 -0.49535392]  [-0.49535392  0.78075908]] [[0.90394115 0.04302868]  [0.04302868 2.26491236]],5,"{0: 580, 1: 350, 2: 204, 3: 22, 4: 44, 5: 0}",2,1,1
1.6e-07,19,300,1000,6,True,0.23883659252602796,0.4309562273229178,5,5,[2.09611175 2.33411082] [2.27300626 4.61478442] [0.56060971 3.29991799] [3.3699343  1.91089667] [1.1968481  0.76713444],[1.86168872e-01 3.11956882e-01 1.09889173e-01 8.09805390e-02 3.11004534e-01 1.32232720e-10],[[0.22710229 0.02237074]  [0.02237074 2.17320522]] [[1.36595052 0.21632613]  [0.21632613 1.01859139]] [[ 0.59013789 -0.08938805]  [-0.08938805  0.74190495]] [[ 0.55565926 -0.04631666]  [-0.04631666  0.63779363]] [[1.25215603 0.23072986]  [0.23072986 1.26964052]],5,"{0: 196, 1: 384, 2: 134, 3: 92, 4: 394, 5: 0}",2,0,0
0.16666666666666666,0,300,1000,6,True,0.30589183751672266,0.7061034015972848,5,4,[1.74659405 0.9039233 ] [1.0545354  3.03393403] [3.01756288 0.11828946] [2.21045246 4.4797642 ] [4.11479747 5.40840324],[4.41636150e-01 1.97187927e-01 4.59116587e-03 3.44415932e-01 1.20580397e-02 1.10785494e-04],[[1.5128799  0.47391364]  [0.47391364 1.09806891]] [[ 0.98773991 -0.08304336]  [-0.08304336  0.61047252]] [[ 1.06849597 -1.34963198]  [-1.34963198  4.32480236]] [[ 1.09983843 -0.00377069]  [-0.00377069  1.13622257]] [[1.55384429 1.62448044]  [1.62448044 3.22155697]],5,"{0: 554, 1: 214, 2: 2, 3: 422, 4: 8, 5: 0}",2,1,1
0.16666666666666666,1,300,1000,6,True,0.27158630745120144,0.5485527842158741,5,5,[2.979559   4.26709155] [0.94161281 1.01572123] [2.80139862 2.30395028] [2.19932206 1.14123515] [1.79858558 4.29228027],[0.0629528  0.00089525 0.25020137 0.09010356 0.22265167 0.37319534],[[ 1.73811734 -0.34003081]  [-0.34003081  3.11276278]] [[0.61551367 0.24135938]  [0.24135938 1.69511448]] [[ 0.6717531  -0.33711067]  [-0.33711067  0.86207632]] [[0.45234003 0.01542011]  [0.01542011 1.27131325]] [[1.11380112 0.34982676]  [0.34982676 0.96527393]],5,"{0: 22, 1: 0, 2: 274, 3: 92, 4: 286, 5: 526}",2,1,1
0.16666666666666666,2,300,1000,6,True,0.29993926401593246,0.6677953731044814,4,4,[2.12552947 3.91139763] [1.89139293 0.59012221] [1.32144967 1.8961559 ] [0.20065306 2.64787934],[0.47795623 0.34166587 0.00089055 0.00088796 0.1264032  0.0521962 ],[[1.35906835 0.15024642]  [0.15024642 1.5572563 ]] [[1.7912507  0.60976665]  [0.60976665 0.90431563]] [[0.18404452 0.0458284 ]  [0.0458284  2.75886969]] [[0.65233599 0.03065371]  [0.03065371 0.39500835]],4,"{0: 604, 1: 472, 2: 0, 3: 0, 4: 74, 5: 50}",1,0,1
0.16666666666666666,3,300,1000,6,True,0.3079088560145312,0.6861919776250411,4,3,[1.65394432 4.25670531] [1.14194336 1.08865527] [2.92173348 1.72689907] [4.69087498 2.31384697],[4.40809726e-01 4.04125758e-01 1.50375461e-01 4.57420222e-03 1.00496923e-04 1.43550116e-05],[[1.41678157 0.50214819]  [0.50214819 1.24381007]] [[0.89042376 0.36614488]  [0.36614488 1.6220886 ]] [[0.84544783 0.2647845 ]  [0.2647845  1.58686748]] [[ 3.42917835 -0.12342665]  [-0.12342665  2.18776081]],4,"{0: 556, 1: 494, 2: 146, 3: 4, 4: 0, 5: 0}",2,0,2
0.16666666666666666,4,300,1000,6,True,0.20301891865545746,0.4279653183263318,5,5,[4.43558345 3.97392833] [2.1092868  1.60546783] [1.09616121 3.56911315] [1.09701585 0.19899131] [2.26408783 4.42855582],[0.04617419 0.22523216 0.00089427 0.26344047 0.25036207 0.21389684],[[0.72191036 0.00743403]  [0.00743403 3.45052364]] [[ 0.68158975 -0.06892167]  [-0.06892167  0.50247893]] [[1.21033387 0.37265636]  [0.37265636 1.21503562]] [[1.21096082 0.0890081 ]  [0.0890081  1.0427918 ]] [[0.45318991 0.0065203 ]  [0.0065203  1.16284579]],5,"{0: 48, 1: 304, 2: 0, 3: 264, 4: 278, 5: 306}",3,3,0
0.16666666666666666,5,300,1000,6,True,0.20454296060572807,0.38530978013635664,5,5,[1.0447093 1.4441529] [2.13149818 3.93681533] [0.93452419 4.03925064] [3.02736616 4.09654488] [2.20905767 0.73308082],[2.33283590e-01 1.90148559e-01 1.74440766e-01 1.29573530e-01 2.72435420e-01 1.18135486e-04],[[1.01417495 0.45699524]  [0.45699524 1.57365671]] [[0.28358368 0.03288608]  [0.03288608 1.72709013]] [[0.82244593 0.2494154 ]  [0.2494154  0.94734841]] [[0.86718053 0.52542973]  [0.52542973 2.08242379]] [[1.09431283 0.44895561]  [0.44895561 1.21949774]],5,"{0: 248, 1: 304, 2: 182, 3: 102, 4: 364, 5: 0}",4,3,1
0.16666666666666666,6,300,1000,6,True,0.334302745652711,0.8462726075586908,2,2,[1.79945167 4.13590996] [1.74356675 1.13859486],[4.53873632e-01 5.45987761e-01 1.18857785e-04 1.69772406e-05 2.42531922e-06 3.46474175e-07],[[1.55657023 0.44253963]  [0.44253963 1.18571093]] [[1.74124398 0.48505599]  [0.48505599 1.57050994]],2,"{0: 552, 1: 648, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,7,300,1000,6,True,0.27258739675489874,0.5104860995936137,4,4,[2.82196923 2.62266805] [2.03978075 4.11947271] [1.05710005 0.76194844] [2.25181849 0.78078891],[0.15961428 0.40643795 0.00089237 0.24876245 0.00088615 0.18340681],[[ 0.75972434 -0.61696804]  [-0.61696804  1.00565894]] [[1.44303296 0.39221313]  [0.39221313 1.11485622]] [[0.65055104 0.06396107]  [0.06396107 1.57746366]] [[ 0.42174477 -0.2053179 ]  [-0.2053179   0.58960012]],4,"{0: 166, 1: 524, 2: 0, 3: 284, 4: 0, 5: 226}",1,0,1
0.16666666666666666,8,300,1000,6,True,0.2544130259710715,0.4501139276343704,5,5,[3.31170951 3.62155396] [1.72340625 2.76452775] [1.70947644 0.57967064] [1.61920351 4.61011515] [0.40280834 2.06527024],[1.02028297e-01 2.01032802e-01 3.44640215e-01 2.81083422e-01 7.10981192e-02 1.17144580e-04],[[0.76553062 0.57362889]  [0.57362889 2.57378388]] [[0.57204857 0.09337416]  [0.09337416 0.92832236]] [[1.46380785 0.58538812]  [0.58538812 1.22102683]] [[1.10609357 0.33758087]  [0.33758087 1.03490134]] [[0.64663549 0.08283621]  [0.08283621 0.42026258]],5,"{0: 86, 1: 246, 2: 440, 3: 356, 4: 72, 5: 0}",3,2,0
0.16666666666666666,9,300,1000,6,True,0.23775322068849103,0.7454719679139272,5,5,[1.68680068 4.10136697] [1.63925687 1.4676607 ] [4.30171256 2.18433941] [2.68627836 0.87557466] [ 1.35270301 -0.36290701],[0.51518651 0.29582761 0.01146652 0.07356424 0.00087868 0.10307644],[[1.35188277 0.48533138]  [0.48533138 1.53892671]] [[1.37748213 0.62827828]  [0.62827828 0.7903138 ]] [[2.83424177 0.39363991]  [0.39363991 2.60131099]] [[ 0.2807711  -0.10323738]  [-0.10323738  0.83250311]] [[0.38743855 0.02331152]  [0.02331152 1.01159548]],5,"{0: 602, 1: 416, 2: 6, 3: 76, 4: 0, 5: 100}",2,0,2
0.16666666666666666,10,300,1000,6,True,0.24666605796254085,0.49180529604473416,4,4,[2.93546275 3.26229442] [1.03883707 1.83091713] [1.6323393  4.13323221] [2.02811977 0.51958822],[2.08071718e-01 1.38950598e-01 3.75572087e-01 2.77270276e-01 1.18407362e-04 1.69129298e-05],[[1.30187166 1.02575648]  [1.02575648 2.68336005]] [[ 0.62341304 -0.09274184]  [-0.09274184  0.71057739]] [[0.78423298 0.11434714]  [0.11434714 1.39413716]] [[1.50988928 0.50677001]  [0.50677001 0.93715877]],4,"{0: 196, 1: 176, 2: 454, 3: 374, 4: 0, 5: 0}",1,1,0
0.16666666666666666,11,300,1000,6,True,0.2562774362576696,0.5744320630270272,3,3,[1.60583919 3.35664611] [1.53134487 0.7579074 ] [2.29247273 4.63339085],[3.42561328e-01 4.50549265e-01 2.06751667e-01 1.18410421e-04 1.69133901e-05 2.41619774e-06],[[ 1.46937184 -0.32224059]  [-0.32224059  0.96870375]] [[1.15640242 0.10030561]  [0.10030561 1.12176361]] [[1.04964336 0.39882362]  [0.39882362 1.29492235]],3,"{0: 458, 1: 544, 2: 198, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,12,300,1000,6,True,0.22106438649869578,0.4180085569761908,5,4,[-0.58078539  1.48009056] [1.34525811 3.941198  ] [0.71219586 1.05799527] [2.60763078 3.83049359] [2.19752842 0.84913611],[7.94776026e-03 2.86132167e-01 2.12899739e-01 2.45001890e-01 2.47900239e-01 1.18204614e-04],[[2.47104129 1.0522784 ]  [1.0522784  2.45800882]] [[ 0.90839151 -0.033946  ]  [-0.033946    0.80010001]] [[0.48012552 0.04285941]  [0.04285941 1.52914364]] [[1.05335904 0.04523754]  [0.04523754 2.72970142]] [[0.74784453 0.0324077 ]  [0.0324077  0.95903786]],5,"{0: 4, 1: 394, 2: 262, 3: 228, 4: 312, 5: 0}",4,1,3
0.16666666666666666,13,300,1000,6,True,0.3227458190703702,0.7950723873014818,4,3,[1.45065745 3.89696838] [1.50919651 0.90017441] [2.48664629 2.25592016] [0.64129137 5.88798938],[4.18529560e-01 3.86793366e-01 1.92601622e-01 6.19328804e-04 1.39581218e-03 6.03120423e-05],[[1.69541805 0.81577391]  [0.81577391 1.32326547]] [[1.65796623 0.83979636]  [0.83979636 1.22599362]] [[0.4888984  0.1147869 ]  [0.1147869  5.45742706]] [[ 0.8655407  -1.31729083]  [-1.31729083  6.07127295]],4,"{0: 560, 1: 546, 2: 92, 3: 0, 4: 2, 5: 0}",0,0,0
0.16666666666666666,14,300,1000,6,True,0.27167275178456823,0.5959925581565376,4,4,[1.7098938  4.05220931] [0.80813689 0.62652903] [2.12394974 1.00300009] [3.0390279  2.75858468],[4.60665431e-01 2.16814450e-01 2.61635418e-01 8.79562756e-04 5.98897549e-02 1.15383529e-04],[[1.16498664 0.3624251 ]  [0.3624251  1.41149278]] [[0.56196363 0.1703778 ]  [0.1703778  1.9736008 ]] [[ 0.852047   -0.11069257]  [-0.11069257  0.98284154]] [[0.60703076 0.07986009]  [0.07986009 0.41291158]],4,"{0: 586, 1: 244, 2: 310, 3: 0, 4: 60, 5: 0}",1,0,1
0.16666666666666666,15,300,1000,6,True,0.2602639399631915,0.5922015817362254,4,4,[1.09452494 3.74770093] [3.1766435  2.19056221] [1.47059088 0.88368851] [2.68388597 4.5936204 ],[8.96745257e-04 2.83708489e-01 6.14345500e-02 4.61315932e-01 1.92526141e-01 1.18142393e-04],[[0.91728369 0.06389536]  [0.06389536 0.82420183]] [[ 0.76118674 -0.26959218]  [-0.26959218  0.61446817]] [[1.33681378 0.14145843]  [0.14145843 1.16680844]] [[ 0.94984518 -0.04572481]  [-0.04572481  1.20073749]],4,"{0: 0, 1: 348, 2: 58, 3: 570, 4: 224, 5: 0}",1,1,0
0.16666666666666666,16,300,1000,6,True,0.28065113565975,0.5543056834940719,5,5,[1.57643535 0.81228128] [2.53820428 4.31085746] [3.41829901 2.65861338] [1.22355213 3.84835098] [1.5675528  1.07316089],[3.22183649e-01 2.04069618e-01 7.95502673e-02 2.74506808e-01 1.19572036e-01 1.17621159e-04],[[1.20342693 0.55227312]  [0.55227312 1.35878871]] [[0.87798677 0.56475103]  [0.56475103 1.60347163]] [[ 6.43102533e-01 -5.70105363e-04]  [-5.70105363e-04  1.63845436e+00]] [[0.80173259 0.04665416]  [0.04665416 1.12985309]] [[ 1.70770023 -0.54312587]  [-0.54312587  0.78181268]],5,"{0: 490, 1: 244, 2: 78, 3: 330, 4: 58, 5: 0}",1,1,0
0.16666666666666666,17,300,1000,6,True,0.2921955563978664,0.7916503268232495,4,3,[1.8653256  0.87559383] [1.99425663 4.01941715] [0.48947876 2.84676573] [-1.47651279  1.10777731],[4.27152653e-01 5.19236123e-01 4.92440935e-02 4.25448625e-03 9.85652781e-05 1.40791129e-05],[[1.32829823 0.40922366]  [0.40922366 1.15432876]] [[1.2110896  0.28202633]  [0.28202633 1.66494814]] [[0.33098503 0.07705729]  [0.07705729 0.77259731]] [[3.78273614 1.68562102]  [1.68562102 2.85678218]],4,"{0: 528, 1: 648, 2: 20, 3: 4, 4: 0, 5: 0}",1,0,1
0.16666666666666666,18,300,1000,6,True,0.23023543287516943,0.5770979300290213,5,5,[1.89508009 1.0461199 ] [1.22589796 3.71931291] [2.73463094 4.32520415] [2.96010069 0.80943568] [-0.68457867  2.2485701 ],[4.41084878e-01 2.81812464e-01 1.84271796e-01 4.17748345e-02 5.09404314e-02 1.15596631e-04],[[1.45295254 0.827547  ]  [0.827547   1.92074364]] [[0.52408384 0.18591243]  [0.18591243 1.88872457]] [[0.71407032 0.35110768]  [0.35110768 1.22103072]] [[ 0.57050056 -0.49529578]  [-0.49529578  0.78067895]] [[0.90383107 0.04310367]  [0.04310367 2.26576037]],5,"{0: 580, 1: 350, 2: 204, 3: 22, 4: 44, 5: 0}",2,1,1
0.16666666666666666,19,300,1000,6,True,0.23883659252602796,0.4309562273229178,5,5,[2.09614145 2.33450151] [2.27286709 4.61462529] [0.56056304 3.29979656] [3.3701267  1.91118903] [1.19739258 0.76731574],[1.86056942e-01 3.11968248e-01 1.09849793e-01 8.09108043e-02 3.11096057e-01 1.18155282e-04],[[0.22706201 0.02234968]  [0.02234968 2.17298362]] [[1.36605547 0.21641794]  [0.21641794 1.01871299]] [[ 0.59012675 -0.08942304]  [-0.08942304  0.74186386]] [[ 0.55559215 -0.04642842]  [-0.04642842  0.6373545 ]] [[1.25262148 0.23092107]  [0.23092107 1.26965412]],5,"{0: 196, 1: 384, 2: 134, 3: 92, 4: 394, 5: 0}",2,0,0
1,0,300,1000,6,True,0.3053553766082624,0.7048695487066006,5,4,[1.74684996 0.90386353] [1.05478169 3.03609711] [3.01760866 0.11805119] [2.21148367 4.48288441] [4.10090474 5.37729715],[4.41419672e-01 1.98388253e-01 4.59066067e-03 3.42528436e-01 1.26702731e-02 4.02705462e-04],[[1.51342629 0.47444425]  [0.47444425 1.09825728]] [[ 0.98663018 -0.08309821]  [-0.08309821  0.61291631]] [[ 1.06847783 -1.34950076]  [-1.34950076  4.32392439]] [[ 1.09189442 -0.00897875]  [-0.00897875  1.13294672]] [[1.53942745 1.60163237]  [1.60163237 3.19080655]],5,"{0: 554, 1: 216, 2: 2, 3: 420, 4: 8, 5: 0}",2,1,1
