Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,0,450,3000,6,True,0.4217161097362687,0.73435176508955,5,5,[0.42546137 4.69969974] [ 0.60449726 -0.08897737] [1.69692444 0.11722586] [1.09449171 5.01834149] [-0.70077147  0.31214581],[3.60985499e-02 2.66984655e-01 2.20348128e-01 4.64711180e-01 1.18574868e-02 8.46603018e-11],[[ 0.14691626 -0.13297595]  [-0.13297595  2.20650128]] [[ 0.32081348 -0.03517275]  [-0.03517275  0.79728344]] [[ 0.37016563 -0.04084914]  [-0.04084914  0.58420348]] [[0.73428206 0.0174674 ]  [0.0174674  0.6230252 ]] [[0.82107098 0.47818112]  [0.47818112 1.3030252 ]],5,"{0: 12, 1: 514, 2: 370, 3: 888, 4: 16, 5: 0}",3,0,3
1.6e-07,1,450,3000,6,True,0.4962247557760606,0.9867678570308618,4,3,[-0.61284128  0.0137878 ] [0.82404955 3.86336149] [1.01929142 5.02133583] [ 1.03943538 -0.00974269],[4.43783897e-03 1.95960404e-02 4.82160703e-01 4.93805417e-01 8.86399872e-11 1.41823959e-17],[[1.23917704 1.55209962]  [1.55209962 3.63388053]] [[2.5951557  0.62934876]  [0.62934876 1.07864599]] [[ 0.63558747 -0.04781735]  [-0.04781735  0.73904253]] [[ 0.67007761 -0.02735802]  [-0.02735802  0.74199539]],4,"{0: 2, 1: 10, 2: 892, 3: 896, 4: 0, 5: 0}",1,0,1
1.6e-07,2,450,3000,6,True,0.4907066178290077,0.9867037207985435,2,2,[ 1.09983586 -0.07522645] [1.09738899 4.91814437],[4.96057131e-01 5.03942869e-01 8.87417481e-11 1.41986780e-17 2.27178818e-24 3.63486056e-31],[[0.75428005 0.01946554]  [0.01946554 0.71817808]] [[0.75379956 0.01896869]  [0.01896869 0.81100678]],2,"{0: 892, 1: 908, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,3,450,3000,6,True,0.4929315486012458,0.995558024703558,2,2,[1.10444368 5.05238873] [1.09911653 0.05565947],[5.98244940e-04 4.99174256e-01 5.00227499e-01 8.86918008e-11 1.41906863e-17 2.27050947e-24],[[0.74467011 0.02791656]  [0.02791656 0.7377221 ]] [[0.76062483 0.03342872]  [0.03342872 0.75603576]],2,"{0: 0, 1: 898, 2: 902, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,4,450,3000,6,True,0.49735992136873464,1.0,2,2,[1.07551549 0.01558617] [1.0761167  5.00841594],[5.02321494e-01 4.97678505e-01 8.87405188e-11 1.41984813e-17 2.27175671e-24 3.63481021e-31],[[ 0.81333652 -0.03074525]  [-0.03074525  0.74203225]] [[ 0.81467134 -0.03103048]  [-0.03103048  0.69685613]],2,"{0: 902, 1: 898, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,5,450,3000,6,True,0.49292182048993327,0.9955580248460546,2,2,[1.09950473 4.96568933] [ 1.09942489 -0.02865841],[5.02861419e-01 4.97138580e-01 8.87404114e-11 1.41984641e-17 2.27175396e-24 3.63480581e-31],[[ 0.70487535 -0.01233962]  [-0.01233962  0.82375136]] [[ 0.70845454 -0.01282862]  [-0.01282862  0.76695986]],2,"{0: 906, 1: 894, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,6,450,3000,6,True,0.4951395992840102,0.9955580247519245,2,2,[ 1.1023049  -0.00378086] [1.09530017 4.99034247],[5.02620556e-01 4.97379444e-01 8.87404593e-11 1.41984718e-17 2.27175519e-24 3.63480777e-31],[[0.71109998 0.05058397]  [0.05058397 0.80051495]] [[0.70556619 0.05085522]  [0.05085522 0.74845026]],2,"{0: 904, 1: 896, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,7,450,3000,6,True,0.4995827538247566,1.0,2,2,[1.06567111 4.86055182] [ 1.06782932 -0.13275552],[5.00233159e-01 5.99031521e-04 5.99733290e-04 5.97568405e-04 4.97970508e-01 8.84457547e-11],[[0.6548924  0.03016157]  [0.03016157 0.68135632]] [[0.65677109 0.03064477]  [0.03064477 0.68082555]],2,"{0: 900, 1: 0, 2: 0, 3: 0, 4: 900, 5: 0}",0,0,0
1.6e-07,8,450,3000,6,True,0.4995827538247566,1.0,2,2,[1.05601552 5.0101224 ] [1.05089883 0.0184286 ],[5.00310473e-01 4.99689527e-01 8.87409168e-11 1.41985450e-17 2.27176690e-24 3.63482651e-31],[[ 0.80135332 -0.0211726 ]  [-0.0211726   0.77660745]] [[ 0.80668908 -0.02133595]  [-0.02133595  0.7758588 ]],2,"{0: 900, 1: 900, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,9,450,3000,6,True,0.4951154903470359,0.9911258882758532,3,3,[1.11276141 5.02907149] [1.11191329 0.03578954] [-0.44526399  0.66258112],[0.00059585 0.00059461 0.49706387 0.00059354 0.49305284 0.00809929],[[ 0.66126591 -0.10171774]  [-0.10171774  0.76435568]] [[ 0.65259758 -0.10298161]  [-0.10298161  0.76147264]] [[0.65890077 0.48756858]  [0.48756858 5.09381995]],3,"{0: 0, 1: 0, 2: 894, 3: 0, 4: 898, 5: 8}",1,0,1
