Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
0.16666666666666666,2,400,3000,6,True,0.4913714109618824,0.982563962205008,3,3,[1.12112263 4.8927379 ] [0.51710398 4.34297298] [ 1.10400344 -0.10950159],[6.69542537e-04 4.85224644e-01 6.68204157e-04 2.25043180e-02 4.90844379e-01 8.89128931e-05],[[0.76055476 0.04334722]  [0.04334722 0.7615763 ]] [[ 0.12694109 -0.075951  ]  [-0.075951    3.80610492]] [[0.7532815  0.04696936]  [0.04696936 0.71752548]],3,"{0: 0, 1: 798, 2: 0, 3: 10, 4: 792, 5: 0}",0,0,0
0.16666666666666666,3,400,3000,6,True,0.4920500894674426,0.9950031250195435,2,2,[1.09772019 5.07072431] [1.09151129 0.074181  ],[6.74859729e-04 4.98807036e-01 5.00414415e-01 8.91386912e-05 1.27321595e-05 1.81887925e-06],[[0.75093348 0.01681888]  [0.01681888 0.73174141]] [[0.76853984 0.02328395]  [0.02328395 0.75716676]],2,"{0: 0, 1: 798, 2: 802, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,4,400,3000,6,True,0.41979175325999096,0.7307246109342405,4,4,[ 1.83784693 -0.08061759] [-0.42699526  0.25066249] [0.68359939 0.11073372] [1.09438278 5.02396715],[0.21131796 0.00067305 0.03448578 0.25930264 0.00067009 0.49355049],[[0.38757612 0.04160294]  [0.04160294 0.93927701]] [[0.58925227 0.20564683]  [0.20564683 1.74803832]] [[ 0.31048163 -0.0135745 ]  [-0.0135745   0.55372826]] [[ 0.82953688 -0.04682366]  [-0.04682366  0.68369886]],4,"{0: 326, 1: 0, 2: 32, 3: 448, 4: 0, 5: 794}",3,0,3
0.16666666666666666,5,400,3000,6,True,0.49453833333333336,1.0,2,2,[1.10246996 4.97272317] [ 1.10565735 -0.02027105],[6.71124100e-04 5.00428374e-01 4.98796820e-01 8.91316300e-05 1.27313043e-05 1.81875712e-06],[[ 0.69303281 -0.02875073]  [-0.02875073  0.78812057]] [[ 0.6927661  -0.0284931 ]  [-0.0284931   0.77693695]],2,"{0: 0, 1: 800, 2: 800, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,6,400,3000,6,True,0.4945321577424358,0.9950031250969357,2,2,[1.10404575 0.00873227] [1.09655322 5.00278253],[0.00067003 0.00066797 0.00066752 0.50189198 0.00066616 0.49543635],[[0.70996988 0.03398766]  [0.03398766 0.80048947]] [[0.70474261 0.03414724]  [0.03414724 0.74251564]],2,"{0: 0, 1: 0, 2: 0, 3: 804, 4: 0, 5: 796}",0,0,0
0.16666666666666666,7,400,3000,6,True,0.49953051643192486,1.0,2,2,[1.05429914 4.85841431] [ 1.05686525 -0.13419373],[4.99922986e-01 6.72171220e-04 6.69684409e-04 6.68771090e-04 4.97977532e-01 8.88552786e-05],[[0.65659215 0.03350605]  [0.03350605 0.69015244]] [[0.6582172  0.03406044]  [0.03406044 0.69624874]],2,"{0: 800, 1: 0, 2: 0, 3: 0, 4: 800, 5: 0}",0,0,0
0.16666666666666666,8,400,3000,6,True,0.40019013606315956,0.6718845377190654,4,4,[1.47686556 0.0804947 ] [ 0.80436847 -0.00690834] [0.87715352 5.1569348 ] [1.88266356 4.45179178],[0.00067266 0.20302452 0.00067163 0.29770325 0.39695858 0.10096935],[[ 0.80180805 -0.11980537]  [-0.11980537  0.62870408]] [[ 6.17052224e-01 -4.30971926e-04]  [-4.30971926e-04  9.52448221e-01]] [[0.62687862 0.0353042 ]  [0.0353042  0.76433961]] [[0.64581653 0.25707553]  [0.25707553 0.59020852]],4,"{0: 0, 1: 206, 2: 0, 3: 596, 4: 672, 5: 126}",1,1,0
0.16666666666666666,9,400,3000,6,True,0.45127757702682336,0.8341105708869713,5,5,[1.99018879 4.82842058] [1.01990043 0.0246829 ] [0.89635543 5.06726827] [1.97965552 0.19719748] [-0.52878191  0.72171009],[0.09640748 0.44924507 0.00066539 0.40129035 0.04203013 0.01036158],[[ 0.20889429 -0.08274005]  [-0.08274005  1.41204228]] [[ 0.60681157 -0.12784126]  [-0.12784126  0.72558665]] [[ 0.54078235 -0.09175132]  [-0.09175132  0.68584842]] [[ 0.17136785 -0.24326052]  [-0.24326052  1.49826202]] [[0.58173243 0.35871146]  [0.35871146 5.13490917]],5,"{0: 136, 1: 784, 2: 0, 3: 660, 4: 12, 5: 8}",4,1,3
0.16666666666666666,10,400,3000,6,True,0.49263153804025384,0.9728638190555026,4,4,[ 1.02037772 -0.03942695] [-0.64596255  0.59444457] [1.03183905 4.98726651] [-0.56441442  4.07256495],[4.87399721e-01 6.71245242e-04 1.27046075e-02 4.83617102e-01 1.55217622e-02 8.55614455e-05],[[0.60846494 0.00773097]  [0.00773097 0.79402297]] [[0.94825327 0.71147773]  [0.71147773 1.57773374]] [[ 0.59418199 -0.01917291]  [-0.01917291  0.79527725]] [[ 0.91396031 -0.76264213]  [-0.76264213  1.39709966]],4,"{0: 790, 1: 0, 2: 10, 3: 788, 4: 12, 5: 0}",2,1,1
0.16666666666666666,11,400,3000,6,True,0.4945321577424358,1.0,2,2,[ 1.13316363 -0.03497831] [1.13706167 4.95995152],[4.97436516e-01 5.02459476e-01 8.91881418e-05 1.27393742e-05 1.81990997e-06 2.59987139e-07],[[ 0.69119703 -0.0581191 ]  [-0.0581191   0.76066301]] [[ 0.68657985 -0.05703289]  [-0.05703289  0.82481427]],2,"{0: 796, 1: 804, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,12,400,3000,6,True,0.49953051643192486,1.0,2,2,[1.02110174 5.03523852] [1.09012152 0.02988065],[0.0006678  0.39020663 0.11133008 0.00066571 0.0006648  0.49646498],[[ 0.74775391 -0.05402221]  [-0.05402221  0.84684489]] [[ 0.64535718 -0.02534234]  [-0.02534234  0.82406675]],3,"{0: 0, 1: 800, 2: 0, 3: 0, 4: 0, 5: 800}",0,0,0
0.16666666666666666,13,400,3000,6,True,0.46084222529000274,0.8660928026294761,4,4,[1.20535714 3.99440101] [ 0.94037637 -0.44487871] [1.18842477 5.06761291] [1.19590981 0.06290545],[7.61828397e-02 9.47237801e-02 4.35647432e-01 3.93344202e-01 8.90288003e-05 1.27166551e-05],[[ 0.90467291 -1.13788912]  [-1.13788912  2.96043197]] [[ 0.77477549 -0.66754208]  [-0.66754208  1.49830321]] [[0.78792906 0.09961856]  [0.09961856 0.55215506]] [[0.77192837 0.09674094]  [0.09674094 0.49377943]],4,"{0: 52, 1: 62, 2: 754, 3: 732, 4: 0, 5: 0}",0,0,0
0.16666666666666666,14,400,3000,6,True,0.49702974522368576,1.0,2,2,[1.11361104 4.98516032] [ 1.1091659  -0.00693167],[4.98987353e-01 5.00908638e-01 8.91892331e-05 1.27394973e-05 1.81992755e-06 2.59989649e-07],[[ 0.72073056 -0.04869885]  [-0.04869885  0.74539113]] [[ 0.72518045 -0.04822813]  [-0.04822813  0.77325625]],2,"{0: 798, 1: 802, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,15,400,3000,6,True,0.4836078460633413,0.9481283955818536,3,3,[1.13751339 0.02141402] [0.07580369 4.84500656] [1.26103773 5.03007078],[0.50076445 0.00066403 0.00066314 0.05202394 0.00066125 0.44522319],[[0.66705044 0.04877412]  [0.04877412 0.76883449]] [[ 0.23803435 -0.10622776]  [-0.10622776  1.06070223]] [[0.57237521 0.04479205]  [0.04479205 0.73512925]],3,"{0: 802, 1: 0, 2: 0, 3: 44, 4: 0, 5: 754}",1,1,0
0.16666666666666666,16,400,3000,6,True,0.4920500894674426,1.0,2,2,[1.10190083 4.947586  ] [ 1.09496607 -0.0475744 ],[4.99851471e-01 5.00044516e-01 8.91927843e-05 1.27399189e-05 1.81998775e-06 2.59998249e-07],[[0.71277523 0.01530341]  [0.01530341 0.69036886]] [[0.71126499 0.01473587]  [0.01473587 0.69892099]],2,"{0: 798, 1: 802, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,17,400,3000,6,True,0.49702974522368576,1.0,2,2,[1.03957372 0.01872092] [1.03700094 5.01072835],[6.73305545e-04 6.74191562e-04 4.99049446e-01 4.99501254e-01 8.90789131e-05 1.27237156e-05],[[0.72689115 0.01620585]  [0.01620585 0.73785875]] [[0.72892623 0.0160303 ]  [0.0160303  0.74964448]],2,"{0: 0, 1: 0, 2: 798, 3: 802, 4: 0, 5: 0}",0,0,0
0.16666666666666666,18,400,3000,6,True,0.42645706674105155,0.7487980455324881,5,5,[0.70377606 1.4044396 ] [1.06429109 5.0905982 ] [ 1.09692887 -0.08660446] [2.3390876  4.74372844] [0.00589421 4.56471731],[5.26692782e-02 3.40326069e-01 4.60378593e-01 7.49971646e-02 7.15408962e-02 8.79998067e-05],[[0.05609684 0.0290247 ]  [0.0290247  4.3625211 ]] [[ 0.37951858 -0.09067325]  [-0.09067325  0.69961673]] [[ 0.78243589 -0.016239  ]  [-0.016239    0.69018486]] [[0.29040051 0.12678365]  [0.12678365 1.59173379]] [[ 0.36427487 -0.13645936]  [-0.13645936  0.48062319]],5,"{0: 44, 1: 590, 2: 770, 3: 106, 4: 90, 5: 0}",3,3,0
0.16666666666666666,19,400,3000,6,True,0.49953051643192486,1.0,2,2,[1.02593633 0.00751265] [1.02699733 5.0005453 ],[6.71067051e-04 4.99614281e-01 4.99610970e-01 8.91318144e-05 1.27313305e-05 1.81876087e-06],[[0.72634671 0.02257808]  [0.02257808 0.69221716]] [[0.7250403  0.02257207]  [0.02257207 0.69916448]],2,"{0: 0, 1: 800, 2: 800, 3: 0, 4: 0, 5: 0}",0,0,0
1,0,400,3000,6,True,0.42917747560149694,0.7713246389532857,4,4,[1.03688899 5.02339282] [-0.61053835  0.45814682] [ 0.68554456 -0.03216729] [1.86878221 0.12714498],[0.4984841  0.01346265 0.32363365 0.00066576 0.00066184 0.163092  ],[[0.75499385 0.01024281]  [0.01024281 0.73108526]] [[0.93179416 0.59135834]  [0.59135834 1.47837018]] [[ 0.38336091 -0.02603555]  [-0.02603555  0.8507661 ]] [[ 0.29895169 -0.04222882]  [-0.04222882  0.62012793]],4,"{0: 798, 1: 10, 2: 532, 3: 0, 4: 0, 5: 260}",3,0,3
1,1,400,3000,6,True,0.4970023357081091,0.9900249504380481,3,3,[ 1.01736382 -0.01612244] [1.01314402 4.98262797] [-0.90822188  2.49438661],[4.95658657e-01 4.95308198e-01 6.23716303e-04 7.98687929e-03 2.82579937e-04 1.39969072e-04],[[ 0.66711675 -0.02670816]  [-0.02670816  0.73566884]] [[ 0.66877958 -0.03756869]  [-0.03756869  0.74366375]] [[0.85017753 0.53614253]  [0.53614253 7.02265814]],3,"{0: 796, 1: 796, 2: 0, 3: 8, 4: 0, 5: 0}",0,0,0
1,2,400,3000,6,True,0.4913714109618824,0.982563962205008,3,3,[1.12108509 4.89269692] [0.5173494  4.34636358] [ 1.1039787  -0.10947611],[6.69397017e-04 4.85134451e-01 6.68060020e-04 2.24571429e-02 4.90749462e-01 3.21486621e-04],[[0.76055466 0.04338284]  [0.04338284 0.761633  ]] [[ 0.12700686 -0.07625003]  [-0.07625003  3.8017088 ]] [[0.75327841 0.04693888]  [0.04693888 0.7175541 ]],3,"{0: 0, 1: 798, 2: 0, 3: 10, 4: 792, 5: 0}",0,0,0
1,3,400,3000,6,True,0.4920500894674426,0.9950031250195435,2,2,[1.09772114 5.07074762] [1.09151028 0.07415396],[6.74547172e-04 4.98576091e-01 5.00182777e-01 3.25370874e-04 1.61026910e-04 8.01870944e-05],[[0.75094351 0.01681749]  [0.01681749 0.73170295]] [[0.76854972 0.02328185]  [0.02328185 0.75712179]],2,"{0: 0, 1: 798, 2: 802, 3: 0, 4: 0, 5: 0}",0,0,0
1,4,400,3000,6,True,0.41979175325999096,0.7307246109342405,4,4,[ 1.83787256 -0.08059275] [-0.42695489  0.25064857] [0.68362348 0.11070924] [1.09438247 5.02396789],[0.21130741 0.00067298 0.03448687 0.25931146 0.00067008 0.4935512 ],[[0.38756857 0.04158932]  [0.04158932 0.93929932]] [[0.58928033 0.20564608]  [0.20564608 1.74802527]] [[ 0.31049587 -0.01358957]  [-0.01358957  0.55373524]] [[ 0.8295371  -0.04682304]  [-0.04682304  0.68369728]],4,"{0: 326, 1: 0, 2: 32, 3: 448, 4: 0, 5: 794}",3,0,3
1,5,400,3000,6,True,0.49453833333333336,1.0,2,2,[1.1024708  4.97274738] [ 1.10565697 -0.0202922 ],[6.70826773e-04 5.00196538e-01 4.98567053e-01 3.24752789e-04 1.60757276e-04 8.00718490e-05],[[ 0.69304167 -0.02875286]  [-0.02875286  0.78808353]] [[ 0.69277377 -0.02849386]  [-0.02849386  0.77690628]],2,"{0: 0, 1: 800, 2: 800, 3: 0, 4: 0, 5: 0}",0,0,0
1,6,400,3000,6,True,0.4945321577424358,0.9950031250969357,2,2,[1.10404575 0.00873259] [1.09655324 5.00278217],[0.00066966 0.00066797 0.00066752 0.50189151 0.00066616 0.49543719],[[0.70996974 0.03398764]  [0.03398764 0.80048997]] [[0.70474248 0.03414719]  [0.03414719 0.74251615]],2,"{0: 0, 1: 0, 2: 0, 3: 804, 4: 0, 5: 796}",0,0,0
1,7,400,3000,6,True,0.49953051643192486,1.0,2,2,[1.05429787 4.85842912] [ 1.05686387 -0.13420984],[4.99805301e-01 6.72237723e-04 6.69534828e-04 6.68622681e-04 4.97862665e-01 3.21639106e-04],[[0.65659697 0.03350906]  [0.03350906 0.69012965]] [[0.65822242 0.03405812]  [0.03405812 0.69622368]],2,"{0: 800, 1: 0, 2: 0, 3: 0, 4: 800, 5: 0}",0,0,0
1,8,400,3000,6,True,0.40019013606315956,0.6718845377190654,4,4,[1.47715318 0.08132016] [ 0.80439912 -0.00746316] [0.87672753 5.15721537] [1.88228844 4.4520782 ],[0.00067267 0.20292329 0.00067163 0.29780017 0.39675411 0.10117813],[[ 0.80156614 -0.12021641]  [-0.12021641  0.62884605]] [[ 6.17169476e-01 -5.65596899e-04]  [-5.65596899e-04  9.52084820e-01]] [[0.62660361 0.03547435]  [0.03547435 0.76432854]] [[0.64555824 0.25685187]  [0.25685187 0.59008525]],4,"{0: 0, 1: 206, 2: 0, 3: 596, 4: 672, 5: 126}",1,1,0
1,9,400,3000,6,True,0.45127757702682336,0.8341105708869713,5,5,[1.99006561 4.82884453] [1.0192083  0.02472036] [0.89612206 5.06727001] [1.98051415 0.19371602] [-0.52603555  0.72608221],[0.09652628 0.44869634 0.00066537 0.40113949 0.04245787 0.01051465],[[ 0.2089757  -0.08282546]  [-0.08282546  1.41144401]] [[ 0.60585393 -0.12759577]  [-0.12759577  0.72504104]] [[ 0.54049398 -0.09184641]  [-0.09184641  0.68576717]] [[ 0.17123082 -0.24220908]  [-0.24220908  1.49277877]] [[0.58086021 0.35622761]  [0.35622761 5.12227491]],5,"{0: 136, 1: 784, 2: 0, 3: 660, 4: 12, 5: 8}",4,1,3
1,10,400,3000,6,True,0.49263153804025384,0.9728638190555026,4,4,[ 1.02035392 -0.03950145] [-0.647041    0.59311016] [1.03231699 4.98771772] [-0.55655249  4.06785965],[4.87271383e-01 6.71073968e-04 1.26839875e-02 4.83298834e-01 1.57647575e-02 3.09964160e-04],[[0.60851058 0.00772778]  [0.00772778 0.79388134]] [[0.94790617 0.71062564]  [0.71062564 1.5766418 ]] [[ 0.59368473 -0.01953078]  [-0.01953078  0.79484657]] [[ 0.91366675 -0.76194463]  [-0.76194463  1.39303242]],4,"{0: 790, 1: 0, 2: 10, 3: 788, 4: 12, 5: 0}",2,1,1
