Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,0,350,3000,6,True,0.41946143710645395,0.7501855403461489,4,4,[0.55553481 5.04473394] [1.04514275 0.02977558] [1.72523058 5.02613748] [-0.79185215  4.30627515],[2.68063205e-01 5.00141256e-01 2.20164324e-01 1.16312142e-02 1.07191467e-10 1.71506322e-17],[[ 0.28917777 -0.00124582]  [-0.00124582  0.88266701]] [[0.74478154 0.0236777 ]  [0.0236777  0.75380946]] [[0.349463   0.03383098]  [0.03383098 0.59418652]] [[ 0.89457601 -0.58731322]  [-0.58731322  1.28217782]],4,"{0: 398, 1: 702, 2: 290, 3: 10, 4: 0, 5: 0}",3,3,0
1.6e-07,1,350,3000,6,True,0.4980224820746917,0.9942979421143247,3,2,[-0.2103526   3.82739424] [ 1.02182557 -0.00686931] [1.02573169 4.99373397],[7.70339751e-04 8.23865886e-03 4.97007522e-01 7.65996910e-04 4.93217482e-01 1.13712124e-10],[[ 0.76118196 -0.62207027]  [-0.62207027  4.57697522]] [[ 0.68718788 -0.03538858]  [-0.03538858  0.70883579]] [[ 0.67711834 -0.04511124]  [-0.04511124  0.7093814 ]],3,"{0: 0, 1: 4, 2: 698, 3: 0, 4: 698, 5: 0}",0,0,0
1.6e-07,2,350,3000,6,True,0.4915094949672437,0.9744303470362318,3,3,[ 1.10921624 -0.10585762] [1.12903074 4.89520587] [0.4685458  4.35956141],[4.91850521e-01 4.83462489e-01 2.46869891e-02 1.10843604e-10 1.77349742e-17 2.83759546e-24],[[0.73367403 0.06096421]  [0.06096421 0.69744119]] [[0.73782083 0.05653313]  [0.05653313 0.74809855]] [[ 0.15119319 -0.04897373]  [-0.04897373  3.95712624]],3,"{0: 690, 1: 696, 2: 14, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,3,350,3000,6,True,0.4909174713846303,0.9942897959517106,2,2,[1.11224859 0.11507155] [1.11911467 5.11164589],[5.02210614e-01 7.71415301e-04 7.71185906e-04 7.68977375e-04 4.95477807e-01 1.13551324e-10],[[0.75477365 0.02166984]  [0.02166984 0.76523922]] [[0.73409706 0.0137515 ]  [0.0137515  0.72104405]],2,"{0: 702, 1: 0, 2: 0, 3: 0, 4: 698, 5: 0}",0,0,0
1.6e-07,4,350,3000,6,True,0.4230736777164057,0.7374533273524441,4,4,[-0.43077389  0.27086468] [1.10376437 5.01823937] [ 1.93287107 -0.06692289] [0.72463989 0.07853016],[3.79159831e-02 4.96787940e-01 1.89958977e-01 2.75337101e-01 1.13650838e-10 1.81841315e-17],[[0.50397704 0.19193343]  [0.19193343 1.88756781]] [[ 0.82954284 -0.05325476]  [-0.05325476  0.68273402]] [[0.37447455 0.01273085]  [0.01273085 0.84121383]] [[ 0.27586547 -0.01801152]  [-0.01801152  0.58539501]],4,"{0: 34, 1: 696, 2: 248, 3: 422, 4: 0, 5: 0}",3,0,3
1.6e-07,5,350,3000,6,True,0.4966051791012782,0.9942897959517106,2,2,[ 1.09580344 -0.02881286] [1.09224564 4.96286403],[4.99719864e-01 5.00280136e-01 1.14041419e-10 1.82466249e-17 2.91945960e-24 4.67113467e-31],[[ 0.68719803 -0.03382699]  [-0.03382699  0.81150235]] [[ 0.68730549 -0.03407041]  [-0.03407041  0.82553067]],2,"{0: 698, 1: 702, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,6,350,3000,6,True,0.49375120015558255,0.9942897960835595,2,2,[1.09936669 0.00192044] [1.08994874 4.99506622],[5.03537866e-01 4.96462134e-01 1.14040170e-10 1.82464250e-17 2.91942761e-24 4.67108349e-31],[[0.72648703 0.04876111]  [0.04876111 0.78311347]] [[0.71947599 0.04896966]  [0.04896966 0.71225787]],2,"{0: 704, 1: 696, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,7,350,3000,6,True,0.49946332737030413,1.0,2,2,[1.05207782 4.85516069] [ 1.05503644 -0.13650822],[4.99976242e-01 7.68536267e-04 7.69646995e-04 7.66131486e-04 4.97719444e-01 1.13554236e-10],[[0.62773109 0.03258325]  [0.03258325 0.68530818]] [[0.62971152 0.03317204]  [0.03317204 0.69191857]],2,"{0: 700, 1: 0, 2: 0, 3: 0, 4: 700, 5: 0}",0,0,0
1.6e-07,8,350,3000,6,True,0.4528041517451077,0.8298658791104878,3,3,[1.8158743  4.51690638] [1.05974422 0.05545475] [0.80943566 5.21669873],[1.24505665e-01 4.99703593e-01 7.64646346e-04 7.63064734e-04 3.74263031e-01 1.13463761e-10],[[0.58418816 0.2369953 ]  [0.2369953  0.59788214]] [[ 0.78065098 -0.02774445]  [-0.02774445  0.78150759]] [[0.59215617 0.05949237]  [0.05949237 0.74853823]],3,"{0: 152, 1: 700, 2: 0, 3: 0, 4: 548, 5: 0}",1,1,0
1.6e-07,9,350,3000,6,True,0.46273011607642045,0.8796757485999197,3,3,[1.07394095 0.03075167] [2.03571095 4.75617698] [0.91203013 5.06632413],[7.62635857e-04 4.99492991e-01 8.57722374e-02 4.13972136e-01 1.13764220e-10 1.82022725e-17],[[ 0.71949202 -0.12727889]  [-0.12727889  0.83133356]] [[ 0.204597   -0.04689177]  [-0.04689177  1.45606717]] [[ 0.58496074 -0.09203643]  [-0.09203643  0.7228866 ]],3,"{0: 0, 1: 702, 2: 92, 3: 606, 4: 0, 5: 0}",1,1,0
1.6e-07,10,350,3000,6,True,0.49229093356670084,0.9718160215192213,4,4,[ 1.01470002 -0.03616166] [1.0161772  4.97043272] [-0.80654087  0.41144128] [-0.88156497  4.28008496],[4.89800293e-01 4.89771341e-01 1.06158384e-02 9.81252842e-03 1.02971878e-10 1.64754981e-17],[[0.60664255 0.00522879]  [0.00522879 0.78256086]] [[ 0.60178132 -0.00754524]  [-0.00754524  0.78734505]] [[0.93883035 0.65995675]  [0.65995675 1.61966572]] [[ 0.89253422 -0.70515129]  [-0.70515129  1.42557502]],4,"{0: 690, 1: 690, 2: 10, 3: 10, 4: 0, 5: 0}",2,1,1
1.6e-07,11,350,3000,6,True,0.49375120015558255,1.0,2,2,[ 1.14099368 -0.01600829] [1.14518134 4.97813079],[4.97277496e-01 5.02722504e-01 1.14042208e-10 1.82467512e-17 2.91947980e-24 4.67116701e-31],[[ 0.68244171 -0.05825133]  [-0.05825133  0.76065336]] [[ 0.67739696 -0.05713417]  [-0.05713417  0.83051689]],2,"{0: 696, 1: 704, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,12,350,3000,6,True,0.49946332737030413,1.0,2,2,[1.09812122 0.03395101] [1.10021405 5.02405204],[4.99816443e-01 5.00183556e-01 1.14041388e-10 1.82466199e-17 2.91945879e-24 4.67113339e-31],[[ 0.66149495 -0.011472  ]  [-0.011472    0.81446165]] [[ 0.66784155 -0.01196062]  [-0.01196062  0.82621131]],2,"{0: 700, 1: 700, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,13,350,3000,6,True,0.469528790251436,0.9010572517963595,4,4,[1.1712753  5.03589842] [ 1.05568095 -0.00544948] [2.00978079 0.58486928] [-0.29573448  4.55410577],[4.71216478e-01 4.23843143e-01 8.86902378e-02 7.26988033e-04 1.55231529e-02 1.04005620e-10],[[0.76273937 0.08313758]  [0.08313758 0.5871954 ]] [[0.71497007 0.04318153]  [0.04318153 0.52593747]] [[4.49100248e-01 2.84517068e-03]  [2.84517068e-03 3.53217640e+00]] [[0.37286924 0.07200946]  [0.07200946 6.14530906]],4,"{0: 676, 1: 652, 2: 60, 3: 0, 4: 12, 5: 0}",2,1,1
1.6e-07,14,350,3000,6,True,0.4951705736833345,0.9943306187947196,3,2,[0.92170972 4.6770517 ] [1.16982467 5.01490383] [ 1.13833318 -0.00553463],[5.15186822e-02 7.66300431e-04 4.47878014e-01 4.99837003e-01 1.13870062e-10 1.82192073e-17],[[ 0.09588224 -0.04970678]  [-0.04970678  1.32794399]] [[ 0.77658207 -0.08531889]  [-0.08531889  0.72629705]] [[ 0.72052267 -0.07382346]  [-0.07382346  0.8022187 ]],3,"{0: 4, 1: 0, 2: 694, 3: 702, 4: 0, 5: 0}",0,0,0
