Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1000,10,250,3000,6,True,0.42270620684650884,0.7356815713065329,5,5,[0.09695594 4.88449814] [ 0.94321183 -0.04002793] [-0.75456457  4.12953735] [1.07545518 5.06529009] [1.99865158 4.67713728],[0.11995966 0.49720476 0.01426288 0.00106619 0.28463836 0.08286816],[[ 0.21666733 -0.07139622]  [-0.07139622  0.97346698]] [[0.67721626 0.00590567]  [0.00590567 0.79300409]] [[ 0.7897353  -0.43013755]  [-0.43013755  1.22022464]] [[0.18175314 0.01090312]  [0.01090312 0.85438265]] [[0.30135475 0.10234975]  [0.10234975 0.58582634]],6,"{0: 108, 1: 500, 2: 10, 3: 0, 4: 320, 5: 62}",6,6,0
1000,11,250,3000,6,True,0.4573235241153696,0.8474735675399272,4,4,[ 1.30045817 -0.04977426] [1.05532479 4.97601418] [-0.16174534  0.39424661] [1.53854117 4.99788501],[0.44090981 0.00106196 0.40962347 0.00106022 0.05402607 0.09331848],[[0.47082909 0.03743754]  [0.03743754 0.7162046 ]] [[ 0.71300343 -0.05427006]  [-0.05427006  0.64687852]] [[0.30342609 0.15886089]  [0.15886089 0.79580774]] [[0.19519967 0.16628765]  [0.16628765 1.7055697 ]],6,"{0: 442, 1: 0, 2: 474, 3: 0, 4: 54, 5: 30}",1,0,1
1000,12,250,3000,6,True,0.48820517335120917,0.9569951027150427,4,4,[-0.28495164  4.51770511] [1.15851725 5.03289641] [-0.31955687  1.31406606] [1.13881205 0.00567733],[0.00106387 0.02156179 0.47773266 0.01420535 0.48437631 0.00106002],[[ 0.59405213 -0.67712245]  [-0.67712245  2.10817331]] [[ 0.51016039 -0.00388041]  [-0.00388041  0.83544903]] [[0.67596145 0.3977574 ]  [0.3977574  1.71882373]] [[0.5370462 0.0321112]  [0.0321112 0.8312099]],6,"{0: 0, 1: 14, 2: 486, 3: 8, 4: 492, 5: 0}",1,1,0
1000,13,250,3000,6,True,0.4574236374852388,0.8608339074793764,5,4,[1.13821453 5.06020648] [1.17545291 0.06429279] [ 1.00694414 -0.48637175] [1.84439304 2.79194754] [0.27940151 5.51597124],[0.46042941 0.39663791 0.00106577 0.09317123 0.0366788  0.01201687],[[0.81964896 0.06769583]  [0.06769583 0.55868767]] [[0.84465967 0.09834718]  [0.09834718 0.48713612]] [[ 0.92044408 -0.84058159]  [-0.84058159  1.83995679]] [[ 0.44483353 -0.07707828]  [-0.07707828  1.05329959]] [[ 0.58338102 -0.92843823]  [-0.92843823  4.70581425]],6,"{0: 472, 1: 454, 2: 0, 3: 42, 4: 28, 5: 4}",1,1,0
1000,14,250,3000,6,True,0.48721481013773316,0.9685595633732331,3,3,[1.07569308 0.05630668] [2.38242976 0.23466685] [1.17640501 5.05325813],[0.46728463 0.00106424 0.00106466 0.00106273 0.0355453  0.49397845],[[ 0.58609664 -0.06994982]  [-0.06994982  0.74793893]] [[ 0.40839373 -0.5611472 ]  [-0.5611472   1.44016561]] [[ 0.67875312 -0.09210155]  [-0.09210155  0.70657802]],6,"{0: 488, 1: 0, 2: 0, 3: 0, 4: 16, 5: 496}",1,0,1
1000,15,250,3000,6,True,0.4287727156762778,0.7560492671799122,4,4,[1.33942209 5.07508311] [1.30671661 0.03715619] [0.00137401 0.29130478] [0.03796169 4.89678546],[0.42148185 0.43626165 0.00105985 0.06430034 0.00105778 0.07583853],[[0.51554705 0.09177561]  [0.09177561 0.75693971]] [[0.53822697 0.12944911]  [0.12944911 0.7819565 ]] [[0.20465724 0.24594635]  [0.24594635 1.21901852]] [[0.22749011 0.011455  ]  [0.011455   1.07006169]],6,"{0: 430, 1: 428, 2: 0, 3: 74, 4: 0, 5: 68}",2,1,1
1000,16,250,3000,6,True,0.49126813834586464,1.0,2,2,[ 1.03647206 -0.00477203] [1.04364454 4.98706167],[0.00107822 0.00107515 0.00107456 0.4975228  0.00107318 0.49817608],[[ 0.74776029 -0.0019462 ]  [-0.0019462   0.73160087]] [[ 7.48905712e-01 -4.72359929e-04]  [-4.72359929e-04  7.46791500e-01]],6,"{0: 0, 1: 0, 2: 0, 3: 500, 4: 0, 5: 500}",0,0,0
1000,17,250,3000,6,True,0.4972360726722338,0.984063923154284,4,2,[0.98391628 0.02749641] [0.98027461 5.01927633] [2.62784288 1.98801009] [2.62040489 4.70256419],[0.49543773 0.4945113  0.0010749  0.00378658 0.00107254 0.00411695],[[ 0.67924318 -0.0681275 ]  [-0.0681275   0.78590525]] [[ 0.67869129 -0.06689049]  [-0.06689049  0.7854331 ]] [[ 1.88791277 -0.52465356]  [-0.52465356  2.12396746]] [[1.81696375 2.09504379]  [2.09504379 4.43319172]],6,"{0: 498, 1: 498, 2: 0, 3: 2, 4: 0, 5: 2}",1,1,0
1000,18,250,3000,6,True,0.4357583267643179,0.7780660103730129,5,5,[ 1.15955753 -0.14550776] [2.30680928 4.42758841] [0.71128045 0.7214654 ] [0.7893677  5.38730829] [1.11916854 4.81376876],[0.00106121 0.41785404 0.04774754 0.08273802 0.12197174 0.32862746],[[ 0.83135545 -0.00277689]  [-0.00277689  0.65407097]] [[0.24161149 0.1686465 ]  [0.1686465  3.51229483]] [[0.10000578 0.01367316]  [0.01367316 2.43990314]] [[ 0.1876727  -0.07616978]  [-0.07616978  1.05470376]] [[0.86325833 0.04021953]  [0.04021953 0.56124424]],6,"{0: 0, 1: 460, 2: 22, 3: 40, 4: 62, 5: 416}",2,2,0
1000,19,250,3000,6,True,0.4992481203007519,1.0,2,2,[1.04915486 5.02246564] [1.04697634 0.03255711],[0.00107072 0.49840366 0.00106935 0.00107012 0.49731952 0.00106663],[[0.72603502 0.01741464]  [0.01741464 0.69549492]] [[0.72713626 0.01744765]  [0.01744765 0.6945315 ]],6,"{0: 0, 1: 500, 2: 0, 3: 0, 4: 500, 5: 0}",0,0,0
10000,0,250,3000,6,True,0.418335723755464,0.7316296766582397,4,4,[-0.64290918  0.3976345 ] [ 0.57273571 -0.00684447] [0.9956175  5.07116335] [1.6693099  0.16640559],[0.02094606 0.00106495 0.26349151 0.49448258 0.2189515  0.0010634 ],[[0.91230406 0.53673351]  [0.53673351 1.42875429]] [[ 0.28695418 -0.06104974]  [-0.06104974  0.94691408]] [[0.76085869 0.01666417]  [0.01666417 0.73801628]] [[ 0.37255899 -0.00542385]  [-0.00542385  0.68580844]],6,"{0: 14, 1: 0, 2: 276, 3: 496, 4: 214, 5: 0}",3,0,3
10000,1,250,3000,6,True,0.4951758937389887,0.9840637999661727,3,3,[1.06717754 4.98171785] [-0.34947147  3.9288611 ] [ 1.05795127 -0.01763456],[0.49043006 0.00106591 0.0010658  0.00106678 0.01339429 0.49297716],[[ 0.61175511 -0.06757192]  [-0.06757192  0.58765157]] [[ 0.68062684 -0.31324795]  [-0.31324795  5.47887647]] [[ 0.62999601 -0.05377609]  [-0.05377609  0.58213672]],6,"{0: 496, 1: 0, 2: 0, 3: 0, 4: 8, 5: 496}",0,0,0
10000,2,250,3000,6,True,0.4191708615674196,0.7368864848130126,3,3,[0.51103833 4.93878678] [1.57662033 4.80117154] [ 1.1109039  -0.12127291],[0.22750225 0.00107498 0.27752319 0.00107434 0.49175113 0.00107411],[[0.39989248 0.12010939]  [0.12010939 1.28832642]] [[0.50187297 0.07024416]  [0.07024416 0.58191484]] [[0.74618045 0.05840818]  [0.05840818 0.74786711]],6,"{0: 240, 1: 0, 2: 266, 3: 0, 4: 494, 5: 0}",1,1,0
10000,3,250,3000,6,True,0.49126813834586464,0.9920080001281283,2,2,[1.11238556 5.07488381] [1.11685572 0.08198041],[0.00108151 0.0010814  0.49835064 0.00108118 0.00108325 0.49732203],[[0.79635397 0.00954701]  [0.00954701 0.72203631]] [[0.80183193 0.01298687]  [0.01298687 0.71203763]],6,"{0: 0, 1: 0, 2: 500, 3: 0, 4: 0, 5: 500}",0,0,0
10000,4,250,3000,6,True,0.44448629054889743,0.803492688493944,4,4,[0.88726552 5.06026431] [ 1.12672588 -0.01737886] [-0.575801    3.86529985] [2.1986302  4.83537821],[0.36211657 0.49511715 0.00105819 0.02499631 0.00105701 0.11565476],[[ 0.40964056 -0.06794419]  [-0.06794419  0.61376692]] [[ 0.83403475 -0.0142104 ]  [-0.0142104   0.70222239]] [[ 0.59177804 -0.5469147 ]  [-0.5469147   2.15470423]] [[0.30473139 0.13509216]  [0.13509216 0.89349836]],6,"{0: 374, 1: 500, 2: 0, 3: 18, 4: 0, 5: 108}",2,2,0
10000,5,250,3000,6,True,0.4992481203007519,1.0,2,2,[1.10308723 0.00484052] [1.10171189 4.99403129],[0.49791086 0.00106147 0.00106136 0.0010623  0.00106114 0.49784286],[[ 0.65871366 -0.03264295]  [-0.03264295  0.74436141]] [[ 0.65954342 -0.0325861 ]  [-0.0325861   0.7462403 ]],6,"{0: 500, 1: 0, 2: 0, 3: 0, 4: 0, 5: 500}",0,0,0
10000,6,250,3000,6,True,0.4992481203007519,1.0,2,2,[1.09108859 0.02215177] [1.09094592 5.01090508],[0.49855134 0.49719813 0.00106259 0.00106247 0.00106323 0.00106224],[[0.78315019 0.09443818]  [0.09443818 0.81091955]] [[0.78544625 0.09498481]  [0.09498481 0.7966666 ]],6,"{0: 500, 1: 500, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
10000,7,250,3000,6,True,0.39925283072066164,0.6681497296248452,4,4,[0.43675868 4.8317871 ] [1.07965518 4.78605754] [1.90976245 4.85987162] [ 1.0331736  -0.15076094],[0.22560937 0.00105865 0.12815056 0.14646027 0.00106008 0.49766107],[[0.42055566 0.03755718]  [0.03755718 0.64076767]] [[ 0.05922571 -0.01919773]  [-0.01919773  0.7584632 ]] [[ 0.25700435 -0.01558837]  [-0.01558837  0.80608975]] [[0.66762366 0.01466885]  [0.01466885 0.66901628]],6,"{0: 184, 1: 0, 2: 174, 3: 142, 4: 0, 5: 500}",2,2,0
10000,8,250,3000,6,True,0.4992481203007519,1.0,2,2,[1.08574796 0.04238125] [1.08728929 5.03022501],[0.00106696 0.00106792 0.49767332 0.49805888 0.00106652 0.0010664 ],[[ 0.76836589 -0.0563567 ]  [-0.0563567   0.79753208]] [[ 0.76784557 -0.05617233]  [-0.05617233  0.80229488]],6,"{0: 0, 1: 0, 2: 500, 3: 500, 4: 0, 5: 0}",0,0,0
10000,9,250,3000,6,True,0.38276876552103845,0.6386326892405841,5,4,[0.77715303 5.14737889] [1.97164158 4.78653001] [1.95759171 0.0702874 ] [-0.15236922 -0.22258744] [0.76821772 0.11277316],[0.38179356 0.00106116 0.11627228 0.10835458 0.00604566 0.38647276],[[ 0.5331598  -0.05206015]  [-0.05206015  0.67098823]] [[ 0.21514014 -0.04888791]  [-0.04888791  1.50080033]] [[ 0.19055957 -0.15394778]  [-0.15394778  1.17780521]] [[0.86609722 1.38941413]  [1.38941413 5.23916783]] [[ 0.54893797 -0.12353835]  [-0.12353835  0.77821292]],6,"{0: 382, 1: 0, 2: 116, 3: 110, 4: 2, 5: 390}",4,1,3
