Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,11,300,3000,6,True,0.468086356988426,0.8841483531773214,4,4,[ 1.24543819 -0.05788611] [1.55670146 4.95882292] [1.0145749  4.96700782] [-0.23125409  0.44894322],[4.59888485e-01 1.15600353e-01 8.84489261e-04 3.87114840e-01 3.65118322e-02 1.29559245e-10],[[0.52332649 0.01157539]  [0.01157539 0.71033129]] [[0.19318257 0.12229006]  [0.12229006 1.42220014]] [[ 0.72571395 -0.07232616]  [-0.07232616  0.64202612]] [[0.35075855 0.16089274]  [0.16089274 0.79357982]],4,"{0: 562, 1: 40, 2: 0, 3: 564, 4: 34, 5: 0}",1,0,1
1.6e-07,12,300,3000,6,True,0.4834770131379304,0.9386234489224133,4,4,[-0.15544541  4.93794398] [ 1.16444813 -0.00256   ] [1.2026329  5.02183665] [-0.40067646  1.20766361],[3.46405176e-02 4.83308795e-01 4.65328800e-01 1.67218878e-02 1.26591054e-10 2.02545656e-17],[[ 0.53248429 -0.39908692]  [-0.39908692  1.64687348]] [[0.54625938 0.0496686 ]  [0.0496686  0.81225604]] [[0.50812981 0.020862  ]  [0.020862   0.81409594]] [[0.51521403 0.30886698]  [0.30886698 1.21114837]],4,"{0: 20, 1: 582, 2: 580, 3: 18, 4: 0, 5: 0}",1,1,0
1.6e-07,13,300,3000,6,True,0.4610370624673581,0.8705450902516432,5,5,[1.15785152 5.06552014] [1.18109751 0.05889064] [1.91589802 2.80604243] [ 0.97681825 -0.43826627] [0.08227555 5.88246372],[0.46407959 0.41041438 0.03457617 0.0008769  0.07855346 0.0114995 ],[[0.80975741 0.09394188]  [0.09394188 0.56555229]] [[0.82551706 0.09787991]  [0.09787991 0.48915299]] [[ 0.45781916 -0.1366291 ]  [-0.1366291   1.02906265]] [[ 0.92206355 -0.91233223]  [-0.91233223  1.9612244 ]] [[ 0.4659561  -0.76442072]  [-0.76442072  3.76240808]],5,"{0: 568, 1: 550, 2: 30, 3: 0, 4: 44, 5: 8}",1,1,0
1.6e-07,14,300,3000,6,True,0.271840753141099,0.3789104822068858,6,6,[0.05703482 0.19764299] [0.92456043 4.87506373] [0.033281   4.90367585] [ 1.00575538 -0.10308596] [1.95812259 0.06298486] [1.65771568 5.07270744],[0.0978243  0.14861202 0.08756023 0.23499091 0.17012928 0.26088326],[[0.20325331 0.02576665]  [0.02576665 0.91470118]] [[ 0.09288632 -0.07849173]  [-0.07849173  0.86653115]] [[ 0.19373768 -0.14697086]  [-0.14697086  0.6943272 ]] [[ 0.14750838 -0.03407553]  [-0.03407553  0.81477123]] [[ 0.33025143 -0.19669012]  [-0.19669012  0.80553034]] [[ 0.46162828 -0.17709913]  [-0.17709913  0.76367614]],6,"{0: 108, 1: 214, 2: 108, 3: 310, 4: 186, 5: 274}",5,2,3
1.6e-07,15,300,3000,6,True,0.4400141514252226,0.7992661274203123,4,4,[1.27507678 0.01963563] [0.03569188 4.74521194] [0.00500068 0.17886633] [1.31184376 5.06723038],[4.42011551e-01 7.38634814e-02 6.00276229e-02 4.24097344e-01 1.32536365e-10 2.12058154e-17],[[0.54734886 0.08333784]  [0.08333784 0.7971213 ]] [[ 0.22686609 -0.08806246]  [-0.08806246  1.01538976]] [[0.21531881 0.13706814]  [0.13706814 1.11007936]] [[0.51845296 0.03679211]  [0.03679211 0.76646936]],4,"{0: 542, 1: 76, 2: 60, 3: 522, 4: 0, 5: 0}",2,1,1
1.6e-07,16,300,3000,6,True,0.48940851649716155,1.0,2,2,[ 1.04837923 -0.01168448] [1.05741122 4.98200056],[5.01437368e-01 4.98562632e-01 1.33000180e-10 2.12800263e-17 3.40480375e-24 5.44768521e-31],[[0.71376158 0.01426981]  [0.01426981 0.73949074]] [[0.71688188 0.01490077]  [0.01490077 0.71736108]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,17,300,3000,6,True,0.49937369519832986,0.9933388889506688,2,2,[1.01379518 0.00860654] [1.01082711 4.99820734],[9.01727227e-04 8.98056108e-04 4.98959818e-01 8.95593177e-04 4.98344805e-01 1.32558686e-10],[[ 0.70386675 -0.02149043]  [-0.02149043  0.77318098]] [[ 0.70566125 -0.02149943]  [-0.02149943  0.78452046]],2,"{0: 0, 1: 0, 2: 600, 3: 0, 4: 600, 5: 0}",0,0,0
1.6e-07,18,300,3000,6,True,0.46717706695625405,0.8821571959763163,4,4,[2.39932231 4.5807819 ] [ 1.12606281 -0.09095184] [1.0010903 4.9992213] [0.71891258 1.824725  ],[5.09213802e-02 4.53256803e-01 8.83512545e-04 4.28268198e-01 6.66701064e-02 1.31030434e-10],[[0.31447784 0.17364582]  [0.17364582 2.54794633]] [[ 0.81183632 -0.0214269 ]  [-0.0214269   0.7131121 ]] [[ 0.67801103 -0.03002882]  [-0.03002882  0.72531882]] [[0.06370515 0.06832992]  [0.06832992 5.45935087]],4,"{0: 40, 1: 574, 2: 0, 3: 552, 4: 34, 5: 0}",1,1,0
1.6e-07,19,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.0222979  5.03884414] [1.02065292 0.04777022],[8.95940496e-04 8.95123812e-04 4.99593572e-01 4.98615364e-01 1.32779157e-10 2.12446620e-17],[[0.76897598 0.02904594]  [0.02904594 0.70228126]] [[0.76994523 0.02905703]  [0.02905703 0.70061654]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
0.16666666666666666,0,300,3000,6,True,0.48940851649716155,1.0,2,2,[1.02922653 0.04445292] [1.02357191 5.04151242],[5.02095453e-01 4.97765963e-01 1.18837612e-04 1.69744200e-05 2.42491629e-06 3.46416613e-07],[[0.75079224 0.01755258]  [0.01755258 0.75776525]] [[0.75546512 0.02048851]  [0.02048851 0.71504366]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,1,300,3000,6,True,0.4968458612462056,0.9900582939192242,3,3,[-0.29974832  3.85271863] [ 1.0339079  -0.00745072] [1.04984014 4.99997429],[0.00089175 0.01438494 0.49557357 0.00088816 0.00088652 0.48737506],[[ 0.67169845 -0.4889085 ]  [-0.4889085   4.33352764]] [[ 0.65918353 -0.03326193]  [-0.03326193  0.66692323]] [[ 0.63280086 -0.05315434]  [-0.05315434  0.65682961]],3,"{0: 0, 1: 6, 2: 598, 3: 0, 4: 0, 5: 596}",0,0,0
0.16666666666666666,2,300,3000,6,True,0.42157506082589463,0.741130289731786,3,3,[ 1.08810547 -0.10393419] [0.49427562 4.93655084] [1.51880476 4.84123849],[4.95445510e-01 2.18038915e-01 2.86377730e-01 1.18500244e-04 1.69261462e-05 2.41802001e-06],[[0.73517775 0.04623658]  [0.04623658 0.72337134]] [[0.38768633 0.09492832]  [0.09492832 1.20418641]] [[0.53279692 0.04939689]  [0.04939689 0.57901415]],3,"{0: 594, 1: 274, 2: 332, 3: 0, 4: 0, 5: 0}",1,1,0
0.16666666666666666,3,300,3000,6,True,0.48940851649716155,0.9933388889506688,2,2,[1.10035407 0.12336504] [1.10832932 5.11997001],[5.02631623e-01 8.99310396e-04 4.96331052e-01 1.18646602e-04 1.69469588e-05 2.42099321e-06],[[0.77667113 0.01556025]  [0.01556025 0.7419262 ]] [[0.75266008 0.00639723]  [0.00639723 0.68889483]],2,"{0: 602, 1: 0, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,4,300,3000,6,True,0.35526633110801537,0.5541069348373414,6,6,[-0.3982826   0.04375102] [2.1816267  4.85817944] [ 1.98939624 -0.07801461] [0.7762798  0.08011869] [0.88246117 5.07768888] [-0.68618695  4.08953081],[0.035428   0.11369625 0.17422417 0.29147758 0.36632334 0.01885065],[[0.5577429  0.21868048]  [0.21868048 1.82358653]] [[0.28249396 0.14517425]  [0.14517425 1.00481354]] [[0.33321223 0.06128971]  [0.06128971 0.89410787]] [[ 0.28826847 -0.00355141]  [-0.00355141  0.57690686]] [[ 0.41412526 -0.04503616]  [-0.04503616  0.60312624]] [[ 0.52447225 -0.48643365]  [-0.48643365  1.68056101]],6,"{0: 26, 1: 130, 2: 198, 3: 376, 4: 448, 5: 22}",6,3,3
0.16666666666666666,5,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.06584101 4.9768783 ] [ 1.06775614 -0.01355693],[8.95801364e-04 4.98849650e-01 5.00116427e-01 1.18738468e-04 1.69602891e-05 2.42289761e-06],[[ 0.70133003 -0.02242314]  [-0.02242314  0.74048601]] [[ 0.69812987 -0.02255314]  [-0.02255314  0.76366061]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,6,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.09849832 0.00944888] [1.08672444 5.00187055],[5.04011228e-01 8.91153165e-04 4.94959619e-01 1.18633163e-04 1.69453214e-05 2.42075939e-06],[[0.76340417 0.08980232]  [0.08980232 0.81616452]] [[0.7534765  0.09104469]  [0.09104469 0.73442772]],2,"{0: 604, 1: 0, 2: 596, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,7,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.04165089 4.82255979] [ 1.04308363 -0.16813013],[5.00104406e-01 4.99757012e-01 1.18836133e-04 1.69742606e-05 2.42489355e-06 3.46413364e-07],[[0.6232737  0.01695447]  [0.01695447 0.66051221]] [[0.62457899 0.01743995]  [0.01743995 0.66591572]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,8,300,3000,6,True,0.4286013173739332,0.7529542187548949,3,3,[1.06747707 0.04216563] [0.77163121 5.0418802 ] [1.40329785 5.0116539 ],[8.92597532e-04 4.99600696e-01 2.65368898e-01 2.34002592e-01 1.18317002e-04 1.69001292e-05],[[ 0.77861945 -0.04760343]  [-0.04760343  0.75779879]] [[ 0.68019322 -0.01703342]  [-0.01703342  0.83679701]] [[ 0.67507012 -0.07141772]  [-0.07141772  0.72359641]],3,"{0: 0, 1: 600, 2: 334, 3: 266, 4: 0, 5: 0}",0,0,0
0.16666666666666666,9,300,3000,6,True,0.4110475483059041,0.7142070891449032,5,4,[0.87591092 5.1136022 ] [1.99130433 0.03860733] [0.82481135 0.09452543] [2.05273372 4.76440641] [-0.22729994 -0.29476448],[4.13068511e-01 9.79970539e-02 4.00819657e-01 8.62205488e-02 1.81210243e-03 8.21270307e-05],[[ 0.58326006 -0.06920472]  [-0.06920472  0.72522453]] [[ 0.17750903 -0.15904065]  [-0.15904065  1.111489  ]] [[ 0.58254927 -0.11220068]  [-0.11220068  0.81024685]] [[ 0.18599359 -0.06350192]  [-0.06350192  1.47823586]] [[1.04537746 1.80786716]  [1.80786716 6.09038638]],5,"{0: 514, 1: 116, 2: 484, 3: 84, 4: 2, 5: 0}",4,1,3
0.16666666666666666,10,300,3000,6,True,0.49937369519832986,1.0,2,2,[ 0.96622602 -0.02814466] [0.96653751 4.96079699],[5.00043036e-01 4.99818375e-01 1.18842368e-04 1.69750092e-05 2.42500044e-06 3.46428634e-07],[[ 0.68629251 -0.00659926]  [-0.00659926  0.8117147 ]] [[ 0.68573653 -0.00619514]  [-0.00619514  0.81830214]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,11,300,3000,6,True,0.468086356988426,0.8841483531773214,4,4,[ 1.24600796 -0.05803192] [1.55661391 4.9588069 ] [1.01441388 4.96702194] [-0.23024687  0.44800651],[4.59631603e-01 1.15718731e-01 8.84381399e-04 3.86937548e-01 3.67119587e-02 1.15777956e-04],[[0.52272464 0.01174388]  [0.01174388 0.71037895]] [[0.19330376 0.12225996]  [0.12225996 1.42138953]] [[ 0.72578587 -0.07237146]  [-0.07237146  0.64197978]] [[0.35031092 0.16023216]  [0.16023216 0.79210415]],4,"{0: 562, 1: 40, 2: 0, 3: 564, 4: 34, 5: 0}",1,0,1
0.16666666666666666,12,300,3000,6,True,0.4834770131379304,0.9386234489224133,4,4,[-0.15467226  4.93842375] [ 1.16455642 -0.00261528] [1.2027553  5.02182488] [-0.40030345  1.20688447],[3.46958973e-02 4.83206553e-01 4.65203155e-01 1.67650746e-02 1.13156632e-04 1.61632201e-05],[[ 0.53259837 -0.39857032]  [-0.39857032  1.64594431]] [[0.54612037 0.04973719]  [0.04973719 0.81221218]] [[0.5080338  0.02090393]  [0.02090393 0.81403447]] [[0.51491787 0.30860278]  [0.30860278 1.21112692]],4,"{0: 20, 1: 582, 2: 580, 3: 18, 4: 0, 5: 0}",1,1,0
0.16666666666666666,13,300,3000,6,True,0.4610370624673581,0.8705450902516432,5,5,[1.15790393 5.06552675] [1.18108558 0.05887405] [1.91618872 2.80583955] [ 0.97675086 -0.43822067] [0.08349428 5.87796553],[0.4640165  0.41035728 0.03460384 0.00087692 0.07858805 0.01155742],[[0.80971675 0.09400585]  [0.09400585 0.5654999 ]] [[0.82551069 0.09786817]  [0.09786817 0.48907767]] [[ 0.45773116 -0.13666844]  [-0.13666844  1.03183722]] [[ 0.92192715 -0.91208531]  [-0.91208531  1.96077034]] [[ 0.46605486 -0.76498712]  [-0.76498712  3.76055604]],5,"{0: 568, 1: 550, 2: 30, 3: 0, 4: 44, 5: 8}",1,1,0
0.16666666666666666,14,300,3000,6,True,0.271840753141099,0.3789104822068858,6,6,[0.05703063 0.19764314] [0.92454901 4.87502969] [0.03327573 4.90365259] [ 1.00575108 -0.10308695] [1.95811274 0.06298513] [1.65762483 5.07271226],[0.09782368 0.14858495 0.08755629 0.23498857 0.17013213 0.26091439],[[0.20325108 0.02576673]  [0.02576673 0.91469993]] [[ 0.09287213 -0.07848524]  [-0.07848524  0.86654696]] [[ 0.19373866 -0.14697777]  [-0.14697777  0.69432571]] [[ 0.14750632 -0.03407464]  [-0.03407464  0.81477153]] [[ 0.3302549  -0.19668905]  [-0.19668905  0.80553255]] [[ 0.46167301 -0.17709923]  [-0.17709923  0.76367013]],6,"{0: 108, 1: 214, 2: 108, 3: 310, 4: 186, 5: 274}",5,2,3
0.16666666666666666,15,300,3000,6,True,0.4400141514252226,0.7992661274203123,4,4,[1.27509692 0.01963687] [0.03568391 4.74520248] [0.00501034 0.17883441] [1.31183676 5.06722979],[4.41943930e-01 7.38506948e-02 6.00269259e-02 4.24043120e-01 1.18415244e-04 1.69142888e-05],[[0.54733075 0.08333679]  [0.08333679 0.79712153]] [[ 0.22686437 -0.08806699]  [-0.08806699  1.0153967 ]] [[0.21531864 0.13705423]  [0.13705423 1.11003912]] [[0.51845847 0.03679239]  [0.03679239 0.76646979]],4,"{0: 542, 1: 76, 2: 60, 3: 522, 4: 0, 5: 0}",2,1,1
0.16666666666666666,16,300,3000,6,True,0.48940851649716155,1.0,2,2,[ 1.04837924 -0.01168465] [1.05741122 4.98200067],[5.01367749e-01 4.98493658e-01 1.18845673e-04 1.69753936e-05 2.42505532e-06 3.46436475e-07],[[0.71376163 0.01426984]  [0.01426984 0.73949043]] [[0.71688192 0.01490076]  [0.01490076 0.71736091]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,17,300,3000,6,True,0.49937369519832986,0.9933388889506688,2,2,[1.01379518 0.00860652] [1.0108271  4.99820731],[9.01501890e-04 8.97948979e-04 4.98900541e-01 8.95486913e-04 4.98286071e-01 1.18450199e-04],[[ 0.70386675 -0.02149043]  [-0.02149043  0.77318093]] [[ 0.70566125 -0.02149943]  [-0.02149943  0.78452052]],2,"{0: 0, 1: 0, 2: 600, 3: 0, 4: 600, 5: 0}",0,0,0
0.16666666666666666,18,300,3000,6,True,0.46717706695625405,0.8821571959763163,4,4,[2.39922317 4.58140837] [ 1.12608036 -0.09093928] [1.00088429 4.99924763] [0.71890349 1.82398341],[5.09764986e-02 4.53199850e-01 8.83406830e-04 4.28163115e-01 6.66600604e-02 1.17070025e-04],[[0.31455472 0.17360716]  [0.17360716 2.54514995]] [[ 0.81185347 -0.02141624]  [-0.02141624  0.71311217]] [[ 0.67778105 -0.03002801]  [-0.03002801  0.72530958]] [[0.06370666 0.06831625]  [0.06831625 5.45824659]],4,"{0: 40, 1: 574, 2: 0, 3: 552, 4: 34, 5: 0}",1,1,0
0.16666666666666666,19,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.02229789 5.03884416] [1.02065293 0.04776998],[8.95820270e-04 8.95003805e-04 4.99525738e-01 4.98547849e-01 1.18642039e-04 1.69464558e-05],[[0.76897601 0.02904595]  [0.02904595 0.70228128]] [[0.76994531 0.02905706]  [0.02905706 0.7006161 ]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
1,0,300,3000,6,True,0.48940851649716155,1.0,2,2,[1.02922916 0.04442217] [1.02357466 5.04153812],[5.01757497e-01 4.97434655e-01 4.33020041e-04 2.14531709e-04 1.06912790e-04 5.33827758e-05],[[0.7508053  0.01756249]  [0.01756249 0.75769654]] [[0.75547496 0.02048403]  [0.02048403 0.71500344]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,1,300,3000,6,True,0.4968458612462056,0.9900582939192242,3,3,[-0.29942756  3.85243575] [ 1.0339126  -0.00745889] [1.04985791 4.99998259],[0.00089167 0.01439654 0.49556839 0.00088815 0.00088652 0.48736873],[[ 0.67170551 -0.48894379]  [-0.48894379  4.33321842]] [[ 0.65918206 -0.03325591]  [-0.03325591  0.66690973]] [[ 0.63278368 -0.05316175]  [-0.05316175  0.65680985]],3,"{0: 0, 1: 6, 2: 598, 3: 0, 4: 0, 5: 596}",0,0,0
1,2,300,3000,6,True,0.42157506082589463,0.741130289731786,3,3,[ 1.08810614 -0.10397645] [0.49413318 4.93639366] [1.51852828 4.84143371],[4.95137627e-01 2.17798120e-01 2.86311901e-01 4.31986540e-04 2.13858139e-04 1.06508359e-04],[[0.73519033 0.04623662]  [0.04623662 0.72330226]] [[0.38766663 0.09489158]  [0.09489158 1.20445299]] [[0.53294684 0.04928314]  [0.04928314 0.57902791]],3,"{0: 594, 1: 274, 2: 332, 3: 0, 4: 0, 5: 0}",1,1,0
1,3,300,3000,6,True,0.48940851649716155,0.9933388889506688,2,2,[1.10035535 0.12333011] [1.1083318  5.12000546],[5.02320545e-01 8.98769667e-04 4.96025930e-01 4.33525861e-04 2.14446375e-04 1.06782450e-04],[[0.77668564 0.01556216]  [0.01556216 0.74186552]] [[0.75267276 0.00639395]  [0.00639395 0.68883016]],2,"{0: 602, 1: 0, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0
1,4,300,3000,6,True,0.35526633110801537,0.5541069348373414,6,6,[-0.39832459  0.04310269] [2.18184601 4.85819706] [ 1.98939319 -0.07801895] [0.77627744 0.08012157] [0.88266132 5.07769493] [-0.68518602  4.08932492],[0.03541702 0.11364494 0.17421834 0.29146923 0.36633111 0.01891937],[[0.55781602 0.21858979]  [0.21858979 1.82261273]] [[0.28241906 0.14521174]  [0.14521174 1.00501585]] [[0.33321632 0.06128966]  [0.06128966 0.8941    ]] [[ 0.28827567 -0.00355899]  [-0.00355899  0.57689609]] [[ 0.41407273 -0.04509202]  [-0.04509202  0.60306875]] [[ 0.52459662 -0.48606941]  [-0.48606941  1.68142031]],6,"{0: 26, 1: 130, 2: 198, 3: 376, 4: 448, 5: 22}",6,3,3
1,5,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.06584135 4.97691087] [ 1.06775563 -0.01358241],[8.95095119e-04 4.98541980e-01 4.99810477e-01 4.31927144e-04 2.13946746e-04 1.06573994e-04],[[ 0.70134229 -0.02242441]  [-0.02242441  0.74043748]] [[ 0.69813931 -0.02255386]  [-0.02255386  0.76362193]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
1,6,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.09849981 0.00942369] [1.08672498 5.0018995 ],[5.03700568e-01 8.91934800e-04 4.94656603e-01 4.30964289e-04 2.13543301e-04 1.06386569e-04],[[0.76341587 0.08980643]  [0.08980643 0.81612683]] [[0.75348907 0.09104596]  [0.09104596 0.73438889]],2,"{0: 604, 1: 0, 2: 596, 3: 0, 4: 0, 5: 0}",0,0,0
1,7,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.04164866 4.82258638] [ 1.04308064 -0.1681612 ],[4.99770183e-01 4.99423216e-01 4.32249610e-04 2.14243499e-04 1.06785196e-04 5.33219856e-05],[[0.62328267 0.01695938]  [0.01695938 0.66047372]] [[0.62458918 0.01743419]  [0.01743419 0.66587031]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,8,300,3000,6,True,0.4286013173739332,0.7529542187548949,3,3,[1.0674771 0.0421401] [0.77122198 5.04192052] [1.4032476  5.01168372],[8.92160884e-04 4.99345507e-01 2.65043315e-01 2.34077090e-01 4.29464616e-04 2.12461697e-04],[[ 0.77862935 -0.04760449]  [-0.04760449  0.7577639 ]] [[ 0.68005627 -0.01699307]  [-0.01699307  0.83687707]] [[ 0.67499127 -0.07141274]  [-0.07141274  0.72353126]],3,"{0: 0, 1: 600, 2: 334, 3: 266, 4: 0, 5: 0}",0,0,0
